encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
localgrid,3,uniform,6x6,10,9368.50162376689,3788.2749006414315,27.3,6.945022198188666,88.2,0.0,0
localgrid,5,center_biased,6x6,10,7911.183732817432,2820.996767136038,25.0,5.055250296034367,51.1,0.0,0
localgrid,5,corners,6x6,10,7248.506631047759,4246.9996360487,22.8,9.402127418834528,53.1,10.0,1
localgrid,5,edge_biased,6x6,10,8262.379847407954,1476.262846562532,25.9,2.8067379246694517,60.2,0.0,0
localgrid,5,uniform,6x6,10,8413.431193874167,2918.2543304492738,25.9,5.526702854726717,56.1,0.0,0
raycasting,1,center_biased,6x6,10,3978.8664004219086,4237.373580844283,14.2,12.127104628338403,219.4,0.0,0
raycasting,1,corners,6x6,10,4051.890819922458,5426.890184600136,13.0,14.429907214608908,224.1,0.0,0
raycasting,1,edge_biased,6x6,10,1861.4662411381134,3850.914340041641,7.2,11.583513188052137,209.3,0.0,0
raycasting,1,uniform,6x6,10,2952.5512074292424,4784.686871993957,11.1,13.609228894801905,425.6,0.0,0
raycasting,2,center_biased,6x6,10,7178.213199457084,2613.394654238461,24.2,5.769652406245014,331.3,0.0,0
raycasting,2,corners,6x6,10,7742.633894264994,7347.827399843855,21.8,10.962562555250381,327.0,10.0,1
raycasting,2,edge_biased,6x6,10,8058.982138865154,3515.737810563081,25.0,9.321420969406375,376.5,0.0,0
raycasting,2,uniform,6x6,10,3894.0378549348643,5462.911324621423,13.4,13.607187643137562,229.0,0.0,0
raycasting,3,center_biased,6x6,10,6593.8908801228845,3359.2614353942677,22.2,7.052186422190875,80.6,0.0,0
raycasting,3,corners,6x6,10,7269.262295316937,4434.840233557269,22.0,11.962905629950907,123.0,0.0,0
raycasting,3,edge_biased,6x6,10,8875.249258970463,3300.7535451332765,26.5,6.587024281789836,98.3,0.0,0
raycasting,3,uniform,6x6,10,6801.710442754831,3802.19725258052,21.9,9.492101980067428,103.7,0.0,0
raycasting,5,center_biased,6x6,10,7457.212488279232,2871.269952172166,24.2,5.493430419854044,61.4,0.0,0
raycasting,5,corners,6x6,10,8210.479003121454,2422.4105191306558,25.7,4.270050741306633,78.6,0.0,0
raycasting,5,edge_biased,6x6,10,7122.326794340998,3537.104805692877,22.7,9.03142661303665,87.3,0.0,0
raycasting,5,uniform,6x6,10,6247.940071416682,2348.8425179385545,22.0,4.594682917363407,58.3,0.0,0
