encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
bodyaware,2,center_biased,5x5,10,2382.6780510212543,2295.8265834055833,11.8,7.612854625930772,60.0,10.0,1
bodyaware,2,corners,5x5,10,5092.525815051482,1212.403442308625,19.6,2.5473297566057065,60.1,0.0,0
bodyaware,2,edge_biased,5x5,10,3397.118620951821,2519.360691621901,14.6,7.805980613179444,67.1,10.0,1
bodyaware,2,uniform,5x5,10,3547.9691454479603,2162.324123505764,15.5,6.670832032063166,62.6,10.0,1
bodyaware,3,center_biased,5x5,10,5408.917824116459,1146.6300400450195,20.4,2.221110833194358,51.8,10.0,1
bodyaware,3,corners,5x5,10,5055.757091387694,5312.583800594333,15.4,9.651712571122058,66.6,20.0,2
bodyaware,3,edge_biased,5x5,10,2230.3881939896946,2402.8583164777724,10.7,8.287205667640798,61.6,0.0,0
bodyaware,3,uniform,5x5,10,3922.4655083091325,1640.3658611903375,17.0,4.08248290463863,46.2,0.0,0
bodyaware,5,center_biased,5x5,10,3380.233928070748,1925.3282920503375,15.4,5.168279318217148,29.6,0.0,0
bodyaware,5,corners,5x5,10,3260.1980311517727,2590.559199300171,14.2,7.420691791650336,41.8,10.0,1
bodyaware,5,edge_biased,5x5,10,3201.587982942271,2304.536545144155,13.8,8.230026326405847,55.6,0.0,0
bodyaware,5,uniform,5x5,10,3559.7244202057436,1769.634942336377,15.9,4.581363212940978,32.6,0.0,0
distance,1,center_biased,5x5,10,4003.6902216490053,2059.2460282535258,16.6,6.518350166176168,97.4,10.0,1
distance,1,corners,5x5,10,4596.501745726202,1345.1834166750923,18.7,2.750757471437034,92.9,10.0,1
distance,1,edge_biased,5x5,10,5184.916765628279,1112.9208128357573,20.0,2.1081851067789192,107.4,10.0,1
distance,1,uniform,5x5,10,5417.381690521351,4573.093168600448,18.2,3.7653389990514516,103.6,10.0,1
distance,2,center_biased,5x5,10,4882.544316438145,1856.1378197053007,19.1,4.1486276177925525,55.6,10.0,1
distance,2,corners,5x5,10,5120.916170463681,1104.0941529987576,19.7,2.2632326929023945,58.6,0.0,0
distance,2,edge_biased,5x5,10,5783.059359230216,4516.278643470808,18.9,3.695342413844156,62.4,10.0,1
distance,2,uniform,5x5,10,5739.016949130933,4494.953232095519,19.1,3.3482997343593826,63.3,20.0,2
distance,3,center_biased,5x5,10,4709.669302777163,2045.4695702227634,18.5,5.082650227325637,40.8,10.0,1
distance,3,corners,5x5,10,4110.7794667811395,1058.1002405518593,17.7,2.1628170930011117,47.0,0.0,0
distance,3,edge_biased,5x5,10,5344.431374578942,1382.8062106759273,20.3,2.750757471437034,50.9,20.0,2
distance,3,uniform,5x5,10,5580.91648662379,1156.146584247112,20.8,2.2010098692292237,52.9,20.0,2
distance,5,center_biased,5x5,10,4297.50259719536,1404.6979464617789,17.8,3.489667287547307,31.4,0.0,0
distance,5,corners,5x5,10,6367.1617835005645,4399.293081114703,20.2,3.7653389990514503,36.5,20.0,2
distance,5,edge_biased,5x5,10,5351.677714837277,820.6092819905195,20.2,1.5491933384829666,33.3,0.0,0
distance,5,uniform,5x5,10,6371.585386002376,4277.376710509843,20.2,3.0840089349921005,34.4,10.0,1
localgrid,1,center_biased,5x5,10,3924.9186885390727,1876.726396870009,16.9,4.280446497997869,77.7,10.0,1
localgrid,1,corners,5x5,10,3903.6932547698825,2260.9998255941086,16.8,6.62989860824097,266.7,10.0,1
localgrid,1,edge_biased,5x5,10,3350.106629092605,2206.9922572740666,15.0,8.013876853447538,394.3,0.0,0
localgrid,1,uniform,5x5,10,4303.761157955962,2237.6064270381303,17.5,6.654154925892376,296.2,0.0,0
localgrid,2,center_biased,5x5,10,6285.625121461971,4324.9882679085595,20.1,3.212821536005729,55.4,20.0,2
localgrid,2,corners,5x5,10,6679.273786882947,4638.626845755033,20.2,7.177124153246279,160.6,50.0,5
localgrid,2,edge_biased,5x5,10,4995.409729920997,2455.2524383584996,18.6,6.963396361610395,63.7,30.0,3
localgrid,2,uniform,5x5,10,4847.911184254049,2128.6656130810916,18.6,6.363087999461338,61.0,20.0,2
localgrid,3,center_biased,5x5,10,5149.797239027861,2368.787423682894,19.2,6.988880056521533,160.4,20.0,2
localgrid,3,corners,5x5,10,6253.893212378262,998.5744516710909,22.1,1.9692073983655907,53.8,40.0,4
localgrid,3,edge_biased,5x5,10,6553.603335874982,4691.604208271956,19.7,7.257945837341154,47.2,40.0,4
localgrid,3,uniform,5x5,10,6443.886301620192,1041.4811792742464,22.5,2.068278940998476,54.0,60.0,6
localgrid,5,center_biased,5x5,10,3647.192170992822,1977.1455422970093,15.9,6.136412270663987,39.5,0.0,0
localgrid,5,corners,5x5,10,5389.568181932276,1297.9632356121265,20.3,2.668749186833079,35.7,0.0,0
localgrid,5,edge_biased,5x5,10,4973.241293323084,2034.6662185718317,18.7,6.254775952999615,32.9,0.0,0
localgrid,5,uniform,5x5,10,4808.674400147308,1979.2238436824775,18.8,4.638007234913623,35.7,10.0,1
raycasting,1,center_biased,5x5,10,3723.538119936619,2299.8628282293953,16.2,7.223418704310154,369.1,10.0,1
raycasting,1,corners,5x5,10,3002.3502879941598,2790.6624174915214,12.6,9.868017925489282,251.7,0.0,0
raycasting,1,edge_biased,5x5,10,5291.163725061657,1925.7072161337212,20.3,4.347413023856832,364.3,20.0,2
raycasting,1,uniform,5x5,10,4521.518796376001,2570.1662899908397,18.3,7.631076813486635,582.4,30.0,3
raycasting,2,center_biased,5x5,10,5994.616816207424,1394.5874972456559,21.8,2.440400695696417,175.1,40.0,4
raycasting,2,corners,5x5,10,6161.186512267147,1616.0967804441577,22.1,2.884826203122507,168.6,60.0,6
raycasting,2,edge_biased,5x5,10,4852.844423557119,2734.8912186310777,18.0,8.219218670625303,113.4,20.0,2
raycasting,2,uniform,5x5,10,5177.580585469195,2646.846114912246,19.0,7.745966692414834,81.6,50.0,5
raycasting,3,center_biased,5x5,10,4920.6258765719085,1959.5911378766314,18.6,6.149977416399366,44.9,0.0,0
raycasting,3,corners,5x5,10,5269.071222234064,1924.22789279693,19.7,4.667856991049414,56.5,0.0,0
raycasting,3,edge_biased,5x5,10,5957.856627262906,1846.553342208853,21.3,4.3728963196286985,56.3,40.0,4
raycasting,3,uniform,5x5,10,5219.24756809079,1480.327427237938,20.1,2.923088169119167,64.1,30.0,3
raycasting,5,center_biased,5x5,10,5120.134619192044,1411.463468151181,19.6,3.062315754094893,35.2,0.0,0
raycasting,5,corners,5x5,10,3465.741062071817,1611.3772430684965,15.7,4.498147766951785,31.3,0.0,0
raycasting,5,edge_biased,5x5,10,5020.864987263016,1498.4955107502599,19.4,3.238655413730965,34.9,0.0,0
raycasting,5,uniform,5x5,10,5110.67902902218,1137.8726313684067,19.8,2.250925735484551,38.7,0.0,0
