encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,uniform,6x6,107,4049.880654650311,18,136,0
basic,1,uniform,6x6,108,6688.988976995435,23,135,0
basic,1,uniform,6x6,109,-285.5993662333926,2,216,0
basic,1,uniform,6x6,110,-459.5433333333333,0,216,0
basic,1,uniform,6x6,111,9383.015179083493,28,190,0
basic,1,uniform,6x6,112,3692.262767771987,17,98,0
basic,1,uniform,6x6,113,-326.5444444444444,1,216,0
basic,1,uniform,6x6,114,-339.8944444444445,1,216,0
basic,1,uniform,6x6,115,-459.5433333333332,0,216,0
basic,1,uniform,6x6,116,-457.6544444444444,0,216,0
basic,1,uniform,6x6,117,5339.682789445782,20,143,0
basic,1,uniform,6x6,118,2160.480168595251,13,83,0
basic,1,uniform,6x6,119,-318.9472222222222,1,216,0
basic,1,uniform,6x6,120,-341.42962161401135,4,360,0
basic,1,uniform,6x6,121,4748.748204639217,24,1800,0
basic,1,uniform,6x6,122,4053.388154650309,18,154,0
basic,1,uniform,6x6,123,-459.5433333333333,0,216,0
basic,1,uniform,6x6,124,-459.5433333333332,0,216,0
basic,1,uniform,6x6,125,5769.197987546596,21,122,0
basic,1,uniform,6x6,126,6185.376816190042,22,190,0
basic,1,uniform,6x6,127,5334.8358450013375,20,152,0
basic,1,uniform,6x6,128,-457.6544444444444,0,216,0
basic,1,uniform,6x6,129,4438.681893285013,19,134,0
basic,1,uniform,6x6,130,6687.279254773211,23,160,0
basic,1,uniform,6x6,131,2444.289883692059,14,69,0
basic,1,uniform,6x6,132,7692.9986337626215,25,144,0
basic,1,uniform,6x6,133,3360.277408640495,16,92,0
basic,1,uniform,6x6,134,7181.342649083652,24,176,0
basic,1,uniform,6x6,135,4436.177726618344,19,129,0
basic,1,uniform,6x6,136,9380.76656797239,28,185,0
basic,1,uniform,6x6,137,5345.651122779115,20,172,0
basic,1,uniform,6x6,138,7694.438633762621,25,140,0
basic,1,uniform,6x6,139,3348.929075307161,16,96,0
basic,1,uniform,6x6,140,5343.485011668004,20,160,0
basic,1,uniform,6x6,141,2438.4587725809465,14,116,0
basic,1,uniform,6x6,142,6213.093205078925,22,151,0
basic,1,uniform,6x6,143,7692.906689318177,25,195,0
basic,1,uniform,6x6,144,3687.2583233275423,17,104,0
basic,1,uniform,6x6,145,10621.25072927354,30,206,0
basic,1,uniform,6x6,146,6684.7156436621,23,164,0
basic,1,uniform,6x6,147,4433.4999488405665,19,139,0
basic,1,uniform,6x6,148,3354.9326864182704,16,113,0
basic,1,uniform,6x6,149,4057.6937102058673,18,124,0
basic,1,uniform,6x6,150,4051.2067657614225,18,127,0
basic,1,uniform,6x6,151,6214.83653841226,22,130,0
basic,1,uniform,6x6,152,6207.915705078927,22,160,0
basic,1,uniform,6x6,153,5766.747431991041,21,119,0
basic,1,uniform,6x6,154,6212.330705078927,22,126,0
basic,1,uniform,6x6,155,-362.23888888888894,1,216,0
basic,1,uniform,6x6,156,4435.191337729457,19,120,0
basic,1,uniform,6x6,157,3605.8360431021592,21,1584,0
basic,1,uniform,6x6,158,6213.223205078928,22,143,0
basic,1,uniform,6x6,159,6209.000149523373,22,141,0
basic,1,uniform,6x6,160,4435.12939328501,19,128,0
basic,1,uniform,6x6,161,-457.6544444444444,0,216,0
basic,1,uniform,6x6,162,5344.178622779114,20,128,0
basic,1,uniform,6x6,163,3035.2806728301794,15,100,0
basic,1,uniform,6x6,164,7692.610022651511,25,158,0
basic,1,uniform,6x6,165,1905.0082404583936,12,56,0
basic,1,uniform,6x6,166,4059.773710205869,18,81,0
basic,1,uniform,6x6,167,6219.50320507893,22,140,0
basic,1,uniform,6x6,168,2436.8818281365043,14,63,0
basic,1,uniform,6x6,169,3035.773450607958,15,76,0
basic,1,uniform,6x6,170,1906.3093515695055,12,52,0
basic,1,uniform,6x6,171,6214.1132050789265,22,164,0
basic,1,uniform,6x6,172,7693.629467095954,25,223,0
