encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,2,center_biased,5x5,7,3356.203908640496,16,37,0
basic,2,center_biased,5x5,8,2439.8359392476154,14,32,0
basic,2,center_biased,5x5,9,3356.055908640496,16,47,0
basic,2,edge_biased,5x5,0,3359.0299086404966,16,48,0
basic,2,edge_biased,5x5,1,4057.80021020587,18,59,0
basic,2,edge_biased,5x5,2,6218.1434273011555,22,87,0
basic,2,edge_biased,5x5,3,4057.916210205871,18,54,0
basic,2,edge_biased,5x5,4,4055.7842102058694,18,71,0
basic,2,edge_biased,5x5,5,712.5709609703167,7,22,0
basic,2,edge_biased,5x5,6,709.6129609703167,7,20,0
basic,2,edge_biased,5x5,7,6216.915427301157,22,79,0
basic,2,edge_biased,5x5,8,5344.0438450013435,20,74,0
basic,2,edge_biased,5x5,9,4057.9322102058704,18,53,0
basic,2,corners,5x5,0,3358.8739086404958,16,57,0
basic,2,corners,5x5,1,1051.8523879435313,9,34,0
basic,2,corners,5x5,2,5345.739845001343,20,69,0
basic,2,corners,5x5,3,5344.239845001344,20,65,0
basic,2,corners,5x5,4,6218.299427301155,22,84,0
basic,2,corners,5x5,5,5347.269845001342,20,67,0
basic,2,corners,5x5,6,5345.487845001343,20,76,0
basic,2,corners,5x5,7,6218.501427301157,22,68,0
basic,2,corners,5x5,8,5342.831845001343,20,62,0
basic,2,corners,5x5,9,5344.073845001342,20,72,0
basic,3,uniform,5x5,0,6218.809427301157,22,50,0
basic,3,uniform,5x5,1,570.7988396586982,6,19,0
basic,3,uniform,5x5,2,5342.621845001344,20,69,0
basic,3,uniform,5x5,3,5344.507845001344,20,46,0
basic,3,uniform,5x5,4,4058.2222102058704,18,36,0
basic,3,uniform,5x5,5,6218.671427301155,22,62,0
basic,3,uniform,5x5,6,6218.725427301157,22,61,0
basic,3,uniform,5x5,7,6218.905427301156,22,49,0
basic,3,uniform,5x5,8,5342.6958450013435,20,67,0
basic,3,uniform,5x5,9,5343.269845001344,20,34,0
basic,3,center_biased,5x5,0,4056.7902102058706,18,32,0
basic,3,center_biased,5x5,1,6218.753427301156,22,57,0
basic,3,center_biased,5x5,2,5342.901845001342,20,57,0
basic,3,center_biased,5x5,3,5343.191845001343,20,40,0
basic,3,center_biased,5x5,4,6216.953427301156,22,55,0
basic,3,center_biased,5x5,5,4056.6282102058703,18,41,0
basic,3,center_biased,5x5,6,3691.217767771989,17,43,0
basic,3,center_biased,5x5,7,3351.507908640496,16,55,0
basic,3,center_biased,5x5,8,3356.239908640496,16,36,0
basic,3,center_biased,5x5,9,5344.667845001343,20,42,0
basic,3,edge_biased,5x5,0,5344.4098450013435,20,55,0
basic,3,edge_biased,5x5,1,4440.441004396128,19,48,0
basic,3,edge_biased,5x5,2,4438.909004396128,19,49,0
basic,3,edge_biased,5x5,3,3357.705908640496,16,37,0
basic,3,edge_biased,5x5,4,3356.1939086404964,16,37,0
basic,3,edge_biased,5x5,5,6220.023427301156,22,70,0
basic,3,edge_biased,5x5,6,4056.54621020587,18,45,0
basic,3,edge_biased,5x5,7,5342.685845001343,20,68,0
basic,3,edge_biased,5x5,8,6220.257427301155,22,55,0
basic,3,edge_biased,5x5,9,4057.9542102058713,18,51,0
basic,3,corners,5x5,0,3357.5199086404964,16,49,0
basic,3,corners,5x5,1,6218.647427301156,22,63,0
basic,3,corners,5x5,2,6220.371427301157,22,51,0
basic,3,corners,5x5,3,5344.457845001342,20,55,0
basic,3,corners,5x5,4,6689.534810328774,23,47,0
basic,3,corners,5x5,5,7185.2168157503265,24,73,1
basic,3,corners,5x5,6,4057.7942102058705,18,59,0
basic,3,corners,5x5,7,4442.031004396128,19,43,0
basic,3,corners,5x5,8,4056.4462102058706,18,52,0
basic,3,corners,5x5,9,4059.3842102058707,18,55,0
basic,5,uniform,5x5,0,6217.361427301156,22,50,0
basic,5,uniform,5x5,1,3354.837908640496,16,29,0
basic,5,uniform,5x5,2,708.0469609703168,7,24,0
basic,5,uniform,5x5,3,5343.115845001343,20,43,0
basic,5,uniform,5x5,4,3356.3139086404963,16,30,0
basic,5,uniform,5x5,5,5769.3672653243775,21,33,0
basic,5,uniform,5x5,6,6217.491427301155,22,42,0
basic,5,uniform,5x5,7,4058.230210205871,18,34,0
basic,5,uniform,5x5,8,5343.297845001343,20,32,0
basic,5,uniform,5x5,9,4056.2622102058704,18,43,0
basic,5,center_biased,5x5,0,6217.591427301156,22,35,0
basic,5,center_biased,5x5,1,1905.5952960139493,12,16,0
basic,5,center_biased,5x5,2,3356.303908640496,16,31,0
basic,5,center_biased,5x5,3,7181.366815750326,24,36,1
basic,5,center_biased,5x5,4,5343.299845001344,20,32,0
basic,5,center_biased,5x5,5,6688.256810328773,23,31,0
basic,5,center_biased,5x5,6,3037.7497283857365,15,27,0
basic,5,center_biased,5x5,7,1052.1603879435308,9,13,0
basic,5,center_biased,5x5,8,5769.279265324378,21,39,0
basic,5,center_biased,5x5,9,3696.01376777199,17,24,0
basic,5,edge_biased,5x5,0,4058.1882102058707,18,39,0
basic,5,edge_biased,5x5,1,3357.767908640496,16,33,0
basic,5,edge_biased,5x5,2,6218.981427301156,22,41,0
basic,5,edge_biased,5x5,3,5346.0438450013435,20,49,0
basic,5,edge_biased,5x5,4,5769.329265324378,21,35,0
basic,5,edge_biased,5x5,5,3356.241908640497,16,35,0
basic,5,edge_biased,5x5,6,4440.689004396127,19,31,0
basic,5,edge_biased,5x5,7,5772.283265324379,21,39,0
basic,5,edge_biased,5x5,8,5769.139265324377,21,47,0
basic,5,edge_biased,5x5,9,6689.620810328774,23,38,0
basic,5,corners,5x5,0,4056.84621020587,18,28,0
basic,5,corners,5x5,1,3357.7859086404956,16,31,0
basic,5,corners,5x5,2,4058.2262102058703,18,33,0
basic,5,corners,5x5,3,5344.789845001344,20,33,0
basic,5,corners,5x5,4,6220.425427301156,22,45,0
basic,5,corners,5x5,5,4059.6882102058707,18,38,0
basic,5,corners,5x5,6,6688.202810328774,23,35,0
basic,5,corners,5x5,7,3357.8339086404967,16,29,0
basic,5,corners,5x5,8,3694.3177677719905,17,38,0
basic,5,corners,5x5,9,4056.226210205871,18,43,0
distance,1,uniform,5x5,0,3697.527767771989,17,102,0
distance,1,uniform,5x5,1,5341.333845001343,20,125,0
distance,1,uniform,5x5,2,4437.995004396128,19,96,0
distance,1,uniform,5x5,3,1667.8730764718825,11,45,0
distance,1,uniform,5x5,4,3030.801728385736,15,79,0
distance,1,uniform,5x5,5,4434.657004396127,19,102,0
distance,1,uniform,5x5,6,3359.5299086404957,16,93,0
distance,1,uniform,5x5,7,17997.622300429295,25,154,1
distance,1,uniform,5x5,8,5766.881265324378,21,147,0
distance,1,uniform,5x5,9,4439.595004396127,19,93,0
distance,1,center_biased,5x5,0,3032.5397283857365,15,71,0
distance,1,center_biased,5x5,1,3696.83176777199,17,58,0
distance,1,center_biased,5x5,2,3694.74976777199,17,87,0
distance,1,center_biased,5x5,3,7180.588815750327,24,139,1
distance,1,center_biased,5x5,4,3691.4437677719893,17,103,0
distance,1,center_biased,5x5,5,5765.027265324378,21,100,0
distance,1,center_biased,5x5,6,3691.83776777199,17,88,0
distance,1,center_biased,5x5,7,6207.9514273011555,22,75,0
distance,1,center_biased,5x5,8,3357.801908640496,16,103,0
distance,1,center_biased,5x5,9,-281.86999999999995,0,150,0
distance,1,edge_biased,5x5,0,3693.3377677719905,17,87,0
distance,1,edge_biased,5x5,1,4436.503004396127,19,96,0
distance,1,edge_biased,5x5,2,4047.7682102058707,18,109,0
distance,1,edge_biased,5x5,3,5772.313265324378,21,115,0
distance,1,edge_biased,5x5,4,4052.54621020587,18,102,0
distance,1,edge_biased,5x5,5,7181.410815750327,24,103,1
distance,1,edge_biased,5x5,6,6217.171427301156,22,126,0
distance,1,edge_biased,5x5,7,5338.453845001343,20,117,0
distance,1,edge_biased,5x5,8,5338.945845001343,20,107,0
distance,1,edge_biased,5x5,9,5770.717265324379,21,112,0
distance,1,corners,5x5,0,4437.899004396127,19,103,0
distance,1,corners,5x5,1,3357.3439086404956,16,61,0
distance,1,corners,5x5,2,5347.0438450013435,20,76,0
distance,1,corners,5x5,3,3358.1979086404963,16,90,0
distance,1,corners,5x5,4,3690.517767771989,17,81,0
distance,1,corners,5x5,5,7184.468815750327,24,114,1
distance,1,corners,5x5,6,5769.457265324378,21,89,0
distance,1,corners,5x5,7,5770.821265324378,21,113,0
distance,1,corners,5x5,8,3693.8317677719892,17,123,0
distance,1,corners,5x5,9,3355.435908640496,16,79,0
distance,2,uniform,5x5,0,4056.17221020587,18,69,0
distance,2,uniform,5x5,1,3696.9497677719896,17,59,0
distance,2,uniform,5x5,2,7183.866815750326,24,63,1
distance,2,uniform,5x5,3,5770.025265324379,21,84,0
distance,2,uniform,5x5,4,4056.3202102058704,18,61,0
distance,2,uniform,5x5,5,2438.149939247615,14,44,0
distance,2,uniform,5x5,6,3692.6877677719895,17,47,0
distance,2,uniform,5x5,7,17999.482300429296,25,82,1
distance,2,uniform,5x5,8,4057.8742102058704,18,59,0
distance,2,uniform,5x5,9,4438.641004396127,19,65,0
distance,2,center_biased,5x5,0,3688.061767771989,17,53,0
distance,2,center_biased,5x5,1,1662.1690764718824,11,28,0
distance,2,center_biased,5x5,2,6688.996810328773,23,73,0
distance,2,center_biased,5x5,3,6218.761427301156,22,57,0
distance,2,center_biased,5x5,4,4056.3202102058713,18,56,0
distance,2,center_biased,5x5,5,5338.303845001344,20,63,0
distance,2,center_biased,5x5,6,5341.139845001342,20,62,0
distance,2,center_biased,5x5,7,7180.964815750325,24,60,1
distance,2,center_biased,5x5,8,2433.7279392476153,14,41,0
distance,2,center_biased,5x5,9,6216.997427301156,22,63,0
distance,2,edge_biased,5x5,0,4057.5262102058705,18,75,0
distance,2,edge_biased,5x5,1,3358.919908640496,16,55,0
distance,2,edge_biased,5x5,2,6218.719427301156,22,60,0
distance,2,edge_biased,5x5,3,17997.906300429295,25,88,1
distance,2,edge_biased,5x5,4,2157.853390817474,13,42,0
distance,2,edge_biased,5x5,5,6216.1834273011555,22,77,0
distance,2,edge_biased,5x5,6,5771.519265324378,21,79,0
distance,2,edge_biased,5x5,7,3354.603908640496,16,44,0
distance,2,edge_biased,5x5,8,5344.327845001344,20,57,0
distance,2,edge_biased,5x5,9,3353.033908640496,16,47,0
distance,2,corners,5x5,0,5341.301845001343,20,63,0
distance,2,corners,5x5,1,4441.795004396127,19,57,0
distance,2,corners,5x5,2,5344.485845001343,20,53,0
distance,2,corners,5x5,3,3359.0419086404963,16,48,0
distance,2,corners,5x5,4,5771.887265324379,21,63,0
distance,2,corners,5x5,5,6216.983427301157,22,69,0
distance,2,corners,5x5,6,6692.216810328773,23,64,0
distance,2,corners,5x5,7,3356.0479086404966,16,47,0
distance,2,corners,5x5,8,5344.433845001343,20,55,0
distance,2,corners,5x5,9,5340.967845001343,20,67,0
distance,3,uniform,5x5,0,5343.201845001343,20,39,0
distance,3,uniform,5x5,1,7181.056815750327,24,57,1
distance,3,uniform,5x5,2,4057.5402102058697,18,59,0
distance,3,uniform,5x5,3,7182.622815750327,24,53,1
distance,3,uniform,5x5,4,4440.217004396128,19,63,0
distance,3,uniform,5x5,5,5770.519265324378,21,52,0
distance,3,uniform,5x5,6,4056.54221020587,18,47,0
distance,3,uniform,5x5,7,6217.041427301156,22,66,0
distance,3,uniform,5x5,8,5343.161845001343,20,40,0
distance,3,uniform,5x5,9,6217.261427301157,22,53,0
distance,3,center_biased,5x5,0,708.184960970317,7,15,0
distance,3,center_biased,5x5,1,5339.975845001343,20,51,0
distance,3,center_biased,5x5,2,6217.427427301157,22,46,0
distance,3,center_biased,5x5,3,2439.883939247615,14,31,0
distance,3,center_biased,5x5,4,4056.8262102058707,18,29,0
distance,3,center_biased,5x5,5,5343.041845001344,20,48,0
distance,3,center_biased,5x5,6,6689.652810328774,23,39,0
distance,3,center_biased,5x5,7,7180.968815750326,24,60,1
distance,3,center_biased,5x5,8,5768.977265324378,21,54,0
distance,3,center_biased,5x5,9,3351.753908640496,16,35,0
distance,3,edge_biased,5x5,0,5770.423265324378,21,61,0
distance,3,edge_biased,5x5,1,5770.513265324377,21,57,0
distance,3,edge_biased,5x5,2,6218.9294273011565,22,45,0
distance,3,edge_biased,5x5,3,7184.132815750327,24,51,1
distance,3,edge_biased,5x5,4,7181.0468157503265,24,57,1
distance,3,edge_biased,5x5,5,3357.677908640496,16,40,0
distance,3,edge_biased,5x5,6,4056.4502102058705,18,52,0
distance,3,edge_biased,5x5,7,5768.983265324378,21,53,0
distance,3,edge_biased,5x5,8,3694.26376777199,17,42,0
distance,3,edge_biased,5x5,9,4441.893004396127,19,51,0
distance,3,corners,5x5,0,5342.897845001343,20,57,0
distance,3,corners,5x5,1,3697.2517677719893,17,42,0
distance,3,corners,5x5,2,3357.5819086404963,16,45,0
distance,3,corners,5x5,3,3691.29776777199,17,40,0
distance,3,corners,5x5,4,3357.3199086404957,16,41,0
distance,3,corners,5x5,5,5344.377845001343,20,59,0
distance,3,corners,5x5,6,4057.6502102058703,18,49,0
distance,3,corners,5x5,7,4052.0262102058705,18,49,0
distance,3,corners,5x5,8,2438.169939247615,14,44,0
distance,3,corners,5x5,9,5769.221265324379,21,44,0
distance,5,uniform,5x5,0,4058.36821020587,18,26,0
distance,5,uniform,5x5,1,5343.305845001343,20,32,0
distance,5,uniform,5x5,2,6689.592810328773,23,42,0
distance,5,uniform,5x5,3,6219.135427301156,22,32,0
distance,5,uniform,5x5,4,4058.256210205871,18,34,0
distance,5,uniform,5x5,5,5346.241845001344,20,37,0
distance,5,uniform,5x5,6,2439.979939247615,14,24,0
distance,5,uniform,5x5,7,17998.700300429293,25,42,1
distance,5,uniform,5x5,8,5343.267845001343,20,34,0
distance,5,uniform,5x5,9,6219.0054273011565,22,41,0
distance,5,center_biased,5x5,0,5343.225845001343,20,38,0
distance,5,center_biased,5x5,1,4056.7682102058707,18,33,0
distance,5,center_biased,5x5,2,4056.800210205871,18,31,0
distance,5,center_biased,5x5,3,1052.186387943531,9,11,0
distance,5,center_biased,5x5,4,5343.287845001343,20,33,0
distance,5,center_biased,5x5,5,5343.315845001343,20,31,0
distance,5,center_biased,5x5,6,5343.245845001344,20,36,0
distance,5,center_biased,5x5,7,5343.255845001343,20,35,0
distance,5,center_biased,5x5,8,3039.315728385737,15,24,0
distance,5,center_biased,5x5,9,4053.6242102058713,18,42,0
distance,5,edge_biased,5x5,0,5344.7578450013425,20,35,0
distance,5,edge_biased,5x5,1,4059.8562102058704,18,27,0
distance,5,edge_biased,5x5,2,5344.403845001343,20,35,0
distance,5,edge_biased,5x5,3,5770.791265324378,21,39,0
distance,5,edge_biased,5x5,4,5344.819845001343,20,31,0
distance,5,edge_biased,5x5,5,6688.2588103287735,23,31,0
distance,5,edge_biased,5x5,6,4056.712210205871,18,35,0
distance,5,edge_biased,5x5,7,5343.2358450013435,20,37,0
distance,5,edge_biased,5x5,8,5344.803845001344,20,32,0
distance,5,edge_biased,5x5,9,6219.137427301156,22,31,0
distance,5,corners,5x5,0,4056.6962102058706,18,37,0
distance,5,corners,5x5,1,2439.9559392476153,14,26,0
distance,5,corners,5x5,2,6217.519427301155,22,40,0
distance,5,corners,5x5,3,6689.684810328774,23,36,0
distance,5,corners,5x5,4,6689.678810328774,23,37,0
distance,5,corners,5x5,5,3694.06376777199,17,39,0
distance,5,corners,5x5,6,17998.648300429297,25,46,1
distance,5,corners,5x5,7,5344.779845001343,20,34,0
distance,5,corners,5x5,8,3359.2799086404966,16,31,0
distance,5,corners,5x5,9,7181.310815750326,24,39,1
raycasting,1,uniform,5x5,0,3036.2397283857367,15,115,0
raycasting,1,uniform,5x5,1,1496.0152960139492,12,650,0
raycasting,1,uniform,5x5,2,7174.5248157503265,24,159,1
raycasting,1,uniform,5x5,3,5363.553427301156,22,1150,0
raycasting,1,uniform,5x5,4,3331.2622102058704,18,950,0
raycasting,1,uniform,5x5,5,-307.4300000000001,0,150,0
raycasting,1,uniform,5x5,6,5420.547427301158,22,1150,0
raycasting,1,uniform,5x5,7,5341.7914273011575,22,1150,0
raycasting,1,uniform,5x5,8,7178.6588157503265,24,147,1
raycasting,1,uniform,5x5,9,7180.024815750327,24,203,1
raycasting,1,center_biased,5x5,0,5354.9394273011585,22,1150,0
raycasting,1,center_biased,5x5,1,7179.162815750327,24,179,1
raycasting,1,center_biased,5x5,2,3694.7937677719897,17,85,0
raycasting,1,center_biased,5x5,3,5324.493427301157,22,1150,0
raycasting,1,center_biased,5x5,4,980.809707189643,10,550,0
raycasting,1,center_biased,5x5,5,3345.9179086404956,16,103,0
raycasting,1,center_biased,5x5,6,4433.185004396128,19,135,0
raycasting,1,center_biased,5x5,7,5337.301845001344,20,129,0
raycasting,1,center_biased,5x5,8,1906.247296013949,12,60,0
raycasting,1,center_biased,5x5,9,-321.47000000000014,0,150,0
raycasting,1,edge_biased,5x5,0,6216.255427301155,22,111,0
raycasting,1,edge_biased,5x5,1,5708.642810328774,23,1200,0
raycasting,1,edge_biased,5x5,2,4502.021845001347,20,1050,0
raycasting,1,edge_biased,5x5,3,973.1237071896428,10,550,0
raycasting,1,edge_biased,5x5,4,7183.530815750326,24,141,1
raycasting,1,edge_biased,5x5,5,5768.621265324377,21,142,0
raycasting,1,edge_biased,5x5,6,6686.368810328773,23,129,0
raycasting,1,edge_biased,5x5,7,5336.121845001343,20,119,0
raycasting,1,edge_biased,5x5,8,7181.348815750327,24,134,1
raycasting,1,edge_biased,5x5,9,3355.601908640496,16,67,0
raycasting,1,corners,5x5,0,5767.795265324378,21,162,0
raycasting,1,corners,5x5,1,4054.1062102058695,18,123,0
raycasting,1,corners,5x5,2,-58.420032900059354,2,150,0
raycasting,1,corners,5x5,3,-321.47000000000014,0,150,0
raycasting,1,corners,5x5,4,5767.423265324379,21,125,0
raycasting,1,corners,5x5,5,4431.4430043961265,19,192,0
raycasting,1,corners,5x5,6,-307.4300000000001,0,150,0
raycasting,1,corners,5x5,7,-26.734104711593783,3,200,0
raycasting,1,corners,5x5,8,5344.691845001343,20,115,0
raycasting,1,corners,5x5,9,5372.097427301155,22,1150,0
raycasting,2,uniform,5x5,0,7183.710815750326,24,72,1
raycasting,2,uniform,5x5,1,7183.5248157503265,24,86,1
raycasting,2,uniform,5x5,2,7182.0428157503275,24,85,1
raycasting,2,uniform,5x5,3,-307.4300000000001,0,150,0
raycasting,2,uniform,5x5,4,1904.9852960139492,12,51,0
raycasting,2,uniform,5x5,5,5770.243265324379,21,69,0
raycasting,2,uniform,5x5,6,7182.186815750326,24,77,1
raycasting,2,uniform,5x5,7,4059.5442102058696,18,47,0
raycasting,2,uniform,5x5,8,4434.659004396127,19,113,0
raycasting,2,uniform,5x5,9,7182.338815750326,24,66,1
raycasting,2,center_biased,5x5,0,7181.126815750326,24,115,1
raycasting,2,center_biased,5x5,1,5337.827845001343,20,75,0
raycasting,2,center_biased,5x5,2,7180.540815750326,24,82,1
raycasting,2,center_biased,5x5,3,6214.197427301156,22,59,0
raycasting,2,center_biased,5x5,4,7181.474815750326,24,91,1
raycasting,2,center_biased,5x5,5,7179.964815750327,24,93,1
raycasting,2,center_biased,5x5,6,6216.381427301157,22,88,0
raycasting,2,center_biased,5x5,7,3693.8957677719895,17,61,0
raycasting,2,center_biased,5x5,8,6216.573427301157,22,87,0
raycasting,2,center_biased,5x5,9,3544.185004396128,19,1000,0
raycasting,2,edge_biased,5x5,0,7180.870815750327,24,68,1
raycasting,2,edge_biased,5x5,1,5340.995845001343,20,76,0
raycasting,2,edge_biased,5x5,2,-307.43,0,150,0
raycasting,2,edge_biased,5x5,3,7177.584815750327,24,117,1
raycasting,2,edge_biased,5x5,4,6217.131427301156,22,65,0
raycasting,2,edge_biased,5x5,5,4051.52821020587,18,83,0
raycasting,2,edge_biased,5x5,6,212.89683965869816,6,350,0
raycasting,2,edge_biased,5x5,7,6216.493427301156,22,81,0
raycasting,2,edge_biased,5x5,8,6218.393427301156,22,75,0
raycasting,2,edge_biased,5x5,9,6219.979427301156,22,69,0
raycasting,2,corners,5x5,0,7183.656815750328,24,78,1
raycasting,2,corners,5x5,1,6220.045427301156,22,71,0
raycasting,2,corners,5x5,2,7180.840815750327,24,67,1
raycasting,2,corners,5x5,3,7181.318815750326,24,89,1
raycasting,2,corners,5x5,4,2841.5657677719896,17,900,0
raycasting,2,corners,5x5,5,5766.321265324377,21,112,0
raycasting,2,corners,5x5,6,3695.219767771989,17,74,0
raycasting,2,corners,5x5,7,7182.152815750327,24,74,1
raycasting,2,corners,5x5,8,7181.496815750327,24,107,1
raycasting,2,corners,5x5,9,7179.246815750325,24,114,1
raycasting,3,uniform,5x5,0,4438.927004396128,19,49,0
raycasting,3,uniform,5x5,1,4056.33621020587,18,57,0
raycasting,3,uniform,5x5,2,3353.953908640496,16,73,0
raycasting,3,uniform,5x5,3,4056.65421020587,18,39,0
raycasting,3,uniform,5x5,4,7180.910815750329,24,62,1
raycasting,3,uniform,5x5,5,4056.3822102058703,18,58,0
raycasting,3,uniform,5x5,6,7182.050815750327,24,79,1
raycasting,3,uniform,5x5,7,5344.057845001344,20,76,0
raycasting,3,uniform,5x5,8,5342.7538450013435,20,67,0
raycasting,3,uniform,5x5,9,7180.448815750327,24,81,1
raycasting,3,center_biased,5x5,0,4438.927004396127,19,47,0
raycasting,3,center_biased,5x5,1,6217.151427301155,22,63,0
raycasting,3,center_biased,5x5,2,5769.207265324379,21,43,0
raycasting,3,center_biased,5x5,3,5344.511845001344,20,49,0
raycasting,3,center_biased,5x5,4,5343.055845001343,20,48,0
raycasting,3,center_biased,5x5,5,5769.125265324378,21,48,0
raycasting,3,center_biased,5x5,6,62.96196709994069,2,4,0
raycasting,3,center_biased,5x5,7,6687.914810328773,23,53,0
raycasting,3,center_biased,5x5,8,6217.211427301156,22,58,0
raycasting,3,center_biased,5x5,9,3356.191908640496,16,36,0
raycasting,3,edge_biased,5x5,0,7182.1228157503265,24,70,1
raycasting,3,edge_biased,5x5,1,1447.4357071896425,10,29,0
raycasting,3,edge_biased,5x5,2,6688.094810328774,23,43,0
raycasting,3,edge_biased,5x5,3,7181.9088157503265,24,83,1
raycasting,3,edge_biased,5x5,4,6218.873427301156,22,50,0
raycasting,3,edge_biased,5x5,5,7182.190815750327,24,71,1
raycasting,3,edge_biased,5x5,6,6218.761427301156,22,56,0
raycasting,3,edge_biased,5x5,7,4057.73421020587,18,55,0
raycasting,3,edge_biased,5x5,8,6218.955427301156,22,45,0
raycasting,3,edge_biased,5x5,9,7182.488815750326,24,61,1
raycasting,3,corners,5x5,0,1903.6692960139485,12,43,0
raycasting,3,corners,5x5,1,6214.811427301156,22,72,0
raycasting,3,corners,5x5,2,5343.067845001343,20,46,0
raycasting,3,corners,5x5,3,6220.205427301156,22,61,0
raycasting,3,corners,5x5,4,6217.097427301155,22,60,0
raycasting,3,corners,5x5,5,6214.871427301155,22,68,0
raycasting,3,corners,5x5,6,6220.133427301156,22,64,0
raycasting,3,corners,5x5,7,6687.786810328774,23,61,0
raycasting,3,corners,5x5,8,6218.547427301156,22,67,0
raycasting,3,corners,5x5,9,1450.5217071896425,10,23,0
raycasting,5,uniform,5x5,0,3356.3679086404964,16,26,0
raycasting,5,uniform,5x5,1,3694.2817677719904,17,40,0
raycasting,5,uniform,5x5,2,4440.621004396128,19,36,0
raycasting,5,uniform,5x5,3,4057.9142102058704,18,47,0
raycasting,5,uniform,5x5,4,5343.205845001343,20,39,0
raycasting,5,uniform,5x5,5,6217.399427301155,22,47,0
raycasting,5,uniform,5x5,6,6217.565427301157,22,36,0
raycasting,5,uniform,5x5,7,6217.475427301156,22,43,0
raycasting,5,uniform,5x5,8,5342.797845001343,20,43,0
raycasting,5,uniform,5x5,9,6219.161427301156,22,30,0
raycasting,5,center_biased,5x5,0,6217.571427301155,22,36,0
raycasting,5,center_biased,5x5,1,6217.547427301155,22,37,0
raycasting,5,center_biased,5x5,2,6218.747427301156,22,54,0
raycasting,5,center_biased,5x5,3,3034.847728385736,15,21,0
raycasting,5,center_biased,5x5,4,5343.265845001343,20,34,0
raycasting,5,center_biased,5x5,5,5343.1598450013435,20,41,0
raycasting,5,center_biased,5x5,6,3037.707728385737,15,30,0
raycasting,5,center_biased,5x5,7,3353.4019086404965,16,24,0
