encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
localgrid,2,center_biased,5x5,100,-33.94166065800119,27.31303791940862,0.35,0.519809599951771,3.0,0.0,0
localgrid,2,corners,5x5,100,-45.779740000000004,14.64832853747547,0.09,0.28762349126466136,3.0,0.0,0
localgrid,2,edge_biased,5x5,100,-42.964040000000004,17.76180354155762,0.14,0.34873508801977704,3.0,0.0,0
localgrid,2,uniform,5x5,100,-43.04376,18.809793707953244,0.16,0.3684529491774706,3.0,0.0,0
localgrid,3,center_biased,5x5,100,-29.251381645002965,31.718467760666627,0.43,0.5904116009919339,3.0,0.0,0
localgrid,3,corners,5x5,100,-45.694880000000005,13.751724785324678,0.08,0.2726599243442907,3.0,0.0,0
localgrid,3,edge_biased,5x5,100,-40.073480329000596,22.209084343984763,0.2,0.4264014327112209,3.0,0.0,0
localgrid,3,uniform,5x5,100,-37.84278032900059,23.815302973747016,0.25,0.45781651302236753,3.0,0.0,0
localgrid,5,center_biased,5x5,100,-21.87068296100534,35.67821489236316,0.56,0.656282767339712,3.0,0.0,0
localgrid,5,corners,5x5,100,-44.77474,14.390707792183129,0.09,0.2876234912646614,3.0,0.0,0
localgrid,5,edge_biased,5x5,100,-36.648200987001786,26.825069115210354,0.26,0.5049252369900865,3.0,0.0,0
localgrid,5,uniform,5x5,100,-27.716241645002967,31.678193707608887,0.44,0.5915226030330454,3.0,0.0,0
localgrid,8,center_biased,5x5,100,-3.4531655930100826,37.04513819215364,0.9,0.6590473688161074,3.0,0.0,0
localgrid,8,corners,5x5,100,-38.838340329000594,22.14361786368021,0.21,0.4333333333333334,3.0,0.0,0
localgrid,8,edge_biased,5x5,100,-19.509141645002966,31.255323916764173,0.59,0.5876678784428627,3.0,0.0,0
localgrid,8,uniform,5x5,100,-12.244143948007117,36.572702701412005,0.73,0.6644660649838723,3.0,0.0,0
localgrid,14,center_biased,5x5,100,40.08303795696027,34.1142959100614,1.63,0.562372319964831,3.0,0.0,0
localgrid,14,corners,5x5,100,-14.819703619006525,36.303709711633545,0.67,0.6674994798166927,3.0,0.0,0
localgrid,14,edge_biased,5x5,100,3.2265524329863586,38.53782865499329,1.0,0.6816498108607268,3.0,0.0,0
localgrid,14,uniform,5x5,100,15.10084815597865,39.96402509226791,1.21,0.6860073327640607,3.0,0.0,0
raycasting,1,center_biased,5x5,100,280.9694495785108,127.55434664249597,4.15,0.7703468981143129,16.9,0.0,0
raycasting,1,corners,5x5,100,293.5776116302258,125.71976894925052,4.22,0.7859884081701063,21.15,0.0,0
raycasting,1,edge_biased,5x5,100,319.32905988730886,138.74219423922972,4.41,0.8052228501376736,22.96,0.0,0
raycasting,1,uniform,5x5,100,290.84457134545426,138.4468985120689,4.22,0.8358144881406752,21.53,0.0,0
raycasting,2,center_biased,5x5,100,311.077492080813,157.33027127169902,4.3,1.039619199903542,11.16,0.0,0
raycasting,2,corners,5x5,100,297.0324225519147,165.77205056442483,4.16,1.1256423530903177,16.67,0.0,0
raycasting,2,edge_biased,5x5,100,303.51932452608077,137.87712007474767,4.24,0.888989893251341,13.8,0.0,0
raycasting,2,uniform,5x5,100,295.7542332474227,131.28963827466288,4.22,0.835814488140675,13.21,0.0,0
raycasting,3,center_biased,5x5,100,380.52494590844,175.02686168410625,4.76,1.1292260691072962,10.08,0.0,0
raycasting,3,corners,5x5,100,325.4234705429619,166.4155244097883,4.42,1.0841372308677235,13.15,0.0,0
raycasting,3,edge_biased,5x5,100,334.66702554141665,168.5264374063642,4.46,1.1229470606444905,12.38,0.0,0
raycasting,3,uniform,5x5,100,336.08150340658665,166.4290890242134,4.49,1.0199524647271707,13.6,0.0,0
raycasting,5,center_biased,5x5,100,428.40366842545495,220.75288308381266,5.06,1.4690063982092787,8.81,0.0,0
raycasting,5,corners,5x5,100,363.1512608493555,208.68408352707254,4.66,1.350046763125731,10.29,0.0,0
raycasting,5,edge_biased,5x5,100,364.59431858112106,201.29474276704624,4.61,1.2218135221171367,10.19,0.0,0
raycasting,5,uniform,5x5,100,400.3653722072499,180.79761193184171,4.86,1.1893466502855483,9.81,0.0,0
raycasting,8,center_biased,5x5,100,526.2041301340621,233.6916156050197,5.69,1.461250329427687,8.19,0.0,0
raycasting,8,corners,5x5,100,420.438398344098,199.95221708097347,5.03,1.2984450685183397,8.75,0.0,0
raycasting,8,edge_biased,5x5,100,428.8535153905278,206.15661458020782,5.04,1.3627067538431354,8.58,0.0,0
raycasting,8,uniform,5x5,100,476.09778210469716,256.0068078045526,5.38,1.6192029464579731,8.47,0.0,0
raycasting,14,center_biased,5x5,100,653.5759612975997,363.32600017021133,6.36,1.9925112321141405,7.71,0.0,0
raycasting,14,corners,5x5,100,574.4582197176505,338.93753000870885,5.95,2.001893043490525,7.97,0.0,0
raycasting,14,edge_biased,5x5,100,557.1067291051851,303.9429190247507,5.86,1.8478488722147859,7.48,0.0,0
raycasting,14,uniform,5x5,100,546.5557413168624,308.81584903786086,5.77,1.7630036353285887,7.38,0.0,0
