episode,reward,steps,score,win,epsilon
159,337.2,28.0,7.0,False,0.0
160,258.1,19.0,6.0,False,0.0
161,337.9,21.0,7.0,False,0.0
162,338.1,19.0,7.0,False,0.0
163,427.2,28.0,8.0,False,0.0
164,337.7,23.0,7.0,False,0.0
165,188.4,16.0,5.0,False,0.0
166,426.9,31.0,8.0,False,0.0
167,337.3,27.0,7.0,False,0.0
168,337.2,28.0,7.0,False,0.0
169,427.7,23.0,8.0,False,0.0
170,427.6,24.0,8.0,False,0.0
171,337.4,26.0,7.0,False,0.0
172,427.8,22.0,8.0,False,0.0
173,257.8,22.0,6.0,False,0.0
174,526.7,33.0,9.0,False,0.0
175,427.6,24.0,8.0,False,0.0
176,128.5,15.0,4.0,False,0.0
177,425.6,44.0,8.0,False,0.0
178,187.8,22.0,5.0,False,0.0
179,257.9,21.0,6.0,False,0.0
180,337.1,29.0,7.0,False,0.0
181,257.3,27.0,6.0,False,0.0
182,427.3,27.0,8.0,False,0.0
183,336.8,32.0,7.0,False,0.0
184,428.0,20.0,8.0,False,0.0
185,-10.0,1000.0,3.0,False,0.0
186,427.0,30.0,8.0,False,0.0
187,427.3,27.0,8.0,False,0.0
188,337.8,22.0,7.0,False,0.0
189,427.3,27.0,8.0,False,0.0
190,337.8,22.0,7.0,False,0.0
191,39.6,4.0,2.0,False,0.0
192,336.5,35.0,7.0,False,0.0
193,188.0,20.0,5.0,False,0.0
194,337.9,21.0,7.0,False,0.0
195,336.3,37.0,7.0,False,0.0
196,337.4,26.0,7.0,False,0.0
197,337.5,25.0,7.0,False,0.0
198,337.2,28.0,7.0,False,0.0
199,338.2,18.0,7.0,False,0.0
200,338.4,16.0,7.0,False,0.0
201,337.8,22.0,7.0,False,0.0
202,427.6,24.0,8.0,False,0.0
203,337.8,22.0,7.0,False,0.0
204,337.6,24.0,7.0,False,0.0
205,338.0,20.0,7.0,False,0.0
206,337.8,22.0,7.0,False,0.0
207,337.4,26.0,7.0,False,0.0
208,428.1,19.0,8.0,False,0.0
209,338.3,17.0,7.0,False,0.0
210,128.5,15.0,4.0,False,0.0
211,256.7,33.0,6.0,False,0.0
212,188.6,14.0,5.0,False,0.0
213,428.5,15.0,8.0,False,0.0
214,427.3,27.0,8.0,False,0.0
215,257.2,28.0,6.0,False,0.0
216,428.1,19.0,8.0,False,0.0
217,427.7,23.0,8.0,False,0.0
218,336.9,31.0,7.0,False,0.0
219,337.7,23.0,7.0,False,0.0
220,337.9,21.0,7.0,False,0.0
221,337.4,26.0,7.0,False,0.0
222,427.7,23.0,8.0,False,0.0
223,256.8,32.0,6.0,False,0.0
224,337.2,28.0,7.0,False,0.0
225,337.3,27.0,7.0,False,0.0
226,336.4,36.0,7.0,False,0.0
227,426.4,36.0,8.0,False,0.0
228,336.9,31.0,7.0,False,0.0
229,427.1,29.0,8.0,False,0.0
230,338.3,17.0,7.0,False,0.0
231,426.6,34.0,8.0,False,0.0
232,528.1,19.0,9.0,False,0.0
233,258.1,19.0,6.0,False,0.0
234,337.4,26.0,7.0,False,0.0
235,188.7,13.0,5.0,False,0.0
236,427.5,25.0,8.0,False,0.0
237,427.2,28.0,8.0,False,0.0
238,258.0,20.0,6.0,False,0.0
239,257.6,24.0,6.0,False,0.0
240,337.9,21.0,7.0,False,0.0
241,338.1,19.0,7.0,False,0.0
242,336.2,38.0,7.0,False,0.0
243,427.4,26.0,8.0,False,0.0
244,337.9,21.0,7.0,False,0.0
245,427.5,25.0,8.0,False,0.0
246,39.3,7.0,2.0,False,0.0
247,258.0,20.0,6.0,False,0.0
248,337.7,23.0,7.0,False,0.0
249,189.1,9.0,5.0,False,0.0
250,337.9,21.0,7.0,False,0.0
251,258.0,20.0,6.0,False,0.0
252,78.4,16.0,3.0,False,0.0
253,337.5,25.0,7.0,False,0.0
254,337.1,29.0,7.0,False,0.0
255,336.8,32.0,7.0,False,0.0
256,337.5,25.0,7.0,False,0.0
257,337.3,27.0,7.0,False,0.0
258,258.0,20.0,6.0,False,0.0
259,337.8,22.0,7.0,False,0.0
260,127.6,24.0,4.0,False,0.0
261,257.4,26.0,6.0,False,0.0
262,427.5,25.0,8.0,False,0.0
263,188.2,18.0,5.0,False,0.0
264,427.6,24.0,8.0,False,0.0
265,257.9,21.0,6.0,False,0.0
266,337.8,22.0,7.0,False,0.0
267,78.8,12.0,3.0,False,0.0
268,337.4,26.0,7.0,False,0.0
269,257.6,24.0,6.0,False,0.0
270,427.4,26.0,8.0,False,0.0
271,-10.0,1000.0,3.0,False,0.0
272,337.3,27.0,7.0,False,0.0
273,336.9,31.0,7.0,False,0.0
274,338.0,20.0,7.0,False,0.0
275,257.2,28.0,6.0,False,0.0
276,257.9,21.0,6.0,False,0.0
277,338.1,19.0,7.0,False,0.0
278,336.7,33.0,7.0,False,0.0
279,427.1,29.0,8.0,False,0.0
280,427.7,23.0,8.0,False,0.0
281,527.7,23.0,9.0,False,0.0
282,427.2,28.0,8.0,False,0.0
283,257.3,27.0,6.0,False,0.0
284,128.3,17.0,4.0,False,0.0
285,188.5,15.0,5.0,False,0.0
286,336.5,35.0,7.0,False,0.0
287,427.0,30.0,8.0,False,0.0
288,337.0,30.0,7.0,False,0.0
289,426.4,36.0,8.0,False,0.0
290,257.2,28.0,6.0,False,0.0
291,257.6,24.0,6.0,False,0.0
292,188.6,14.0,5.0,False,0.0
293,338.3,17.0,7.0,False,0.0
294,-10.0,1000.0,3.0,False,0.0
295,337.6,24.0,7.0,False,0.0
296,427.6,24.0,8.0,False,0.0
297,427.3,27.0,8.0,False,0.0
298,337.6,24.0,7.0,False,0.0
299,638.2,18.0,10.0,False,0.0
300,427.2,28.0,8.0,False,0.0
301,257.8,22.0,6.0,False,0.0
302,337.9,21.0,7.0,False,0.0
303,128.7,13.0,4.0,False,0.0
304,337.4,26.0,7.0,False,0.0
305,426.6,34.0,8.0,False,0.0
306,337.4,26.0,7.0,False,0.0
307,188.4,16.0,5.0,False,0.0
308,337.3,27.0,7.0,False,0.0
309,336.3,37.0,7.0,False,0.0
310,337.8,22.0,7.0,False,0.0
311,258.8,12.0,6.0,False,0.0
312,426.8,32.0,8.0,False,0.0
313,427.6,24.0,8.0,False,0.0
314,427.9,21.0,8.0,False,0.0
315,337.6,24.0,7.0,False,0.0
316,427.8,22.0,8.0,False,0.0
317,257.1,29.0,6.0,False,0.0
318,257.6,24.0,6.0,False,0.0
319,337.2,28.0,7.0,False,0.0
320,338.4,16.0,7.0,False,0.0
321,337.8,22.0,7.0,False,0.0
322,338.4,16.0,7.0,False,0.0
323,337.5,25.0,7.0,False,0.0
324,426.9,31.0,8.0,False,0.0
325,336.9,31.0,7.0,False,0.0
326,338.1,19.0,7.0,False,0.0
327,257.6,24.0,6.0,False,0.0
328,337.3,27.0,7.0,False,0.0
329,337.4,26.0,7.0,False,0.0
330,337.3,27.0,7.0,False,0.0
331,338.2,18.0,7.0,False,0.0
332,427.2,28.0,8.0,False,0.0
333,258.2,18.0,6.0,False,0.0
334,79.2,8.0,3.0,False,0.0
335,427.3,27.0,8.0,False,0.0
336,337.3,27.0,7.0,False,0.0
337,258.2,18.0,6.0,False,0.0
338,426.1,39.0,8.0,False,0.0
339,428.0,20.0,8.0,False,0.0
340,338.3,17.0,7.0,False,0.0
341,427.3,27.0,8.0,False,0.0
342,337.6,24.0,7.0,False,0.0
343,337.3,27.0,7.0,False,0.0
344,337.7,23.0,7.0,False,0.0
345,337.5,25.0,7.0,False,0.0
346,338.1,19.0,7.0,False,0.0
347,427.0,30.0,8.0,False,0.0
348,128.8,12.0,4.0,False,0.0
349,257.7,23.0,6.0,False,0.0
350,257.9,21.0,6.0,False,0.0
351,188.9,11.0,5.0,False,0.0
352,338.4,16.0,7.0,False,0.0
353,258.4,16.0,6.0,False,0.0
354,188.5,15.0,5.0,False,0.0
355,427.1,29.0,8.0,False,0.0
356,128.8,12.0,4.0,False,0.0
357,426.5,35.0,8.0,False,0.0
358,128.0,20.0,4.0,False,0.0
359,257.9,21.0,6.0,False,0.0
360,188.1,19.0,5.0,False,0.0
361,128.3,17.0,4.0,False,0.0
362,257.8,22.0,6.0,False,0.0
363,427.4,26.0,8.0,False,0.0
364,337.8,22.0,7.0,False,0.0
365,427.4,26.0,8.0,False,0.0
366,337.8,22.0,7.0,False,0.0
367,337.9,21.0,7.0,False,0.0
368,258.0,20.0,6.0,False,0.0
369,337.6,24.0,7.0,False,0.0
370,258.4,16.0,6.0,False,0.0
371,257.2,28.0,6.0,False,0.0
372,526.8,32.0,9.0,False,0.0
373,258.0,20.0,6.0,False,0.0
374,257.8,22.0,6.0,False,0.0
375,257.5,25.0,6.0,False,0.0
376,257.4,26.0,6.0,False,0.0
377,337.7,23.0,7.0,False,0.0
378,427.2,28.0,8.0,False,0.0
379,257.8,22.0,6.0,False,0.0
380,337.9,21.0,7.0,False,0.0
381,256.8,32.0,6.0,False,0.0
382,337.5,25.0,7.0,False,0.0
383,337.0,30.0,7.0,False,0.0
384,257.0,30.0,6.0,False,0.0
385,337.6,24.0,7.0,False,0.0
386,257.6,24.0,6.0,False,0.0
387,338.0,20.0,7.0,False,0.0
388,426.3,37.0,8.0,False,0.0
389,427.1,29.0,8.0,False,0.0
390,426.8,32.0,8.0,False,0.0
391,258.4,16.0,6.0,False,0.0
392,257.9,21.0,6.0,False,0.0
393,257.7,23.0,6.0,False,0.0
394,527.1,29.0,9.0,False,0.0
395,337.4,26.0,7.0,False,0.0
396,78.6,14.0,3.0,False,0.0
397,258.0,20.0,6.0,False,0.0
398,428.0,20.0,8.0,False,0.0
399,337.5,25.0,7.0,False,0.0
400,427.3,27.0,8.0,False,0.0
401,337.6,24.0,7.0,False,0.0
402,337.5,25.0,7.0,False,0.0
403,257.6,24.0,6.0,False,0.0
404,337.8,22.0,7.0,False,0.0
405,427.1,29.0,8.0,False,0.0
406,337.7,23.0,7.0,False,0.0
407,257.5,25.0,6.0,False,0.0
408,426.9,31.0,8.0,False,0.0
409,427.5,25.0,8.0,False,0.0
410,336.6,34.0,7.0,False,0.0
411,427.2,28.0,8.0,False,0.0
412,337.6,24.0,7.0,False,0.0
413,257.8,22.0,6.0,False,0.0
414,257.0,30.0,6.0,False,0.0
415,427.2,28.0,8.0,False,0.0
416,427.7,23.0,8.0,False,0.0
417,257.5,25.0,6.0,False,0.0
418,338.4,16.0,7.0,False,0.0
419,188.8,12.0,5.0,False,0.0
420,427.5,25.0,8.0,False,0.0
421,258.6,14.0,6.0,False,0.0
422,257.3,27.0,6.0,False,0.0
423,337.8,22.0,7.0,False,0.0
424,337.3,27.0,7.0,False,0.0
425,258.0,20.0,6.0,False,0.0
426,427.0,30.0,8.0,False,0.0
427,426.6,34.0,8.0,False,0.0
428,337.2,28.0,7.0,False,0.0
429,337.2,28.0,7.0,False,0.0
430,258.4,16.0,6.0,False,0.0
431,427.6,24.0,8.0,False,0.0
432,337.4,26.0,7.0,False,0.0
433,336.3,37.0,7.0,False,0.0
434,338.6,14.0,7.0,False,0.0
435,426.9,31.0,8.0,False,0.0
436,187.8,22.0,5.0,False,0.0
437,425.8,42.0,8.0,False,0.0
438,338.4,16.0,7.0,False,0.0
439,337.1,29.0,7.0,False,0.0
440,637.6,24.0,10.0,False,0.0
441,427.5,25.0,8.0,False,0.0
442,427.8,22.0,8.0,False,0.0
443,337.1,29.0,7.0,False,0.0
444,338.1,19.0,7.0,False,0.0
445,258.0,20.0,6.0,False,0.0
446,336.3,37.0,7.0,False,0.0
447,336.2,38.0,7.0,False,0.0
448,426.4,36.0,8.0,False,0.0
449,427.3,27.0,8.0,False,0.0
450,338.0,20.0,7.0,False,0.0
451,426.5,35.0,8.0,False,0.0
452,338.0,20.0,7.0,False,0.0
453,337.5,25.0,7.0,False,0.0
454,188.2,18.0,5.0,False,0.0
455,187.9,21.0,5.0,False,0.0
456,337.8,22.0,7.0,False,0.0
