episode,reward,score,steps,win,epsilon
217,-190.60000000000002,1,6,0,0.3386767948568688
218,199.10000000000002,4,9,0,0.33698341088258443
219,-190.40000000000003,1,4,0,0.3352984938281715
220,-70.9,2,9,0,0.33362200135903064
221,-70.69999999999999,2,7,0,0.33195389135223546
222,59.39999999999998,3,6,0,0.3302941218954743
223,59.30000000000001,3,7,0,0.32864265128599696
224,-70.69999999999999,2,7,0,0.326999438029567
225,-71.09999999999997,2,11,0,0.3253644408394192
226,-70.79999999999998,2,8,0,0.3237376186352221
227,508.79999999999995,6,12,0,0.322118930542046
228,347.9999999999998,5,20,0,0.32050833588933575
229,-70.5,2,5,0,0.31890579420988907
230,-70.5,2,5,0,0.3173112652388396
231,-300.20000000000005,0,2,0,0.3157247089126454
232,-70.79999999999998,2,8,0,0.3141460853680822
233,-300.3,0,3,0,0.3125753549412418
234,-70.30000000000001,2,3,0,0.31101247816653554
235,198.79999999999995,4,12,0,0.30945741577570285
236,-71.1,2,11,0,0.3079101286968243
237,348.79999999999995,5,12,0,0.3063705780533402
238,-190.3,1,3,0,0.30483872516307353
239,-70.4,2,4,0,0.3033145315372582
240,-190.3,1,3,0,0.3017979588795719
241,59.30000000000001,3,7,0,0.30028896908517405
242,-70.30000000000001,2,3,0,0.2987875242397482
243,198.5999999999999,4,14,0,0.29729358661854943
244,347.9999999999999,5,20,0,0.29580711868545667
245,-71.09999999999997,2,11,0,0.2943280830920294
246,59.39999999999998,3,6,0,0.29285644267656924
247,59.30000000000001,3,7,0,0.2913921604631864
248,199.10000000000002,4,9,0,0.28993519966087045
249,-300.5,0,5,0,0.2884855236625661
250,-70.4,2,4,0,0.28704309604425327
251,-70.69999999999999,2,7,0,0.285607880564032
252,-190.3,1,3,0,0.28417984116121187
253,-190.3,1,3,0,0.2827589419554058
254,198.79999999999995,4,12,0,0.28134514724562876
255,58.89999999999998,3,11,0,0.2799384215094006
256,58.99999999999994,3,10,0,0.27853872940185365
257,-70.79999999999998,2,8,0,0.27714603575484437
258,199.0999999999999,4,9,0,0.2757603055760701
259,198.5999999999999,4,14,0,0.2743815040481898
260,-300.6,0,6,0,0.2730095965279488
261,-300.3,0,3,0,0.27164454854530906
262,58.89999999999992,3,11,0,0.2702863258025825
263,-190.7,1,7,0,0.2689348941735696
264,-190.6,1,6,0,0.26759021970270175
265,59.5,3,5,0,0.2662522686041882
266,198.79999999999995,4,12,0,0.2649210072611673
267,198.70000000000005,4,13,0,0.26359640222486147
268,-190.5,1,5,0,0.26227842021373715
269,348.4,5,16,0,0.2609670281126685
270,59.099999999999966,3,9,0,0.25966219297210513
271,348.9999999999999,5,10,0,0.2583638820072446
272,-190.3,1,3,0,0.2570720625972084
273,-70.79999999999998,2,8,0,0.25578670228422234
274,-71.69999999999999,2,17,0,0.25450776877280124
275,-190.4,1,4,0,0.2532352299289372
276,-70.6,2,6,0,0.2519690537792925
277,59.5,3,5,0,0.2507092085103961
278,59.10000000000002,3,9,0,0.2494556624678441
279,58.39999999999998,3,16,0,0.24820838415550486
280,58.39999999999998,3,16,0,0.24696734223472733
281,-190.3,1,3,0,0.2457325055235537
282,199.29999999999995,4,7,0,0.24450384299593592
283,678.0999999999999,7,19,0,0.24328132378095624
284,-70.4,2,4,0,0.24206491716205145
285,59.19999999999999,3,8,0,0.2408545925762412
286,198.79999999999995,4,12,0,0.23965031961336
287,2047.7000000000003,9,23,1,0.2384520680152932
288,59.0,3,10,0,0.23725980767521673
289,-190.3,1,3,0,0.23607350863684065
290,348.79999999999995,5,12,0,0.23489314109365644
291,198.79999999999995,4,12,0,0.23371867538818816
292,-300.5,0,5,0,0.23255008201124722
293,-300.3,0,3,0,0.231387331601191
294,-190.20000000000002,1,2,0,0.23023039494318503
295,508.5999999999999,6,14,0,0.2290792429684691
296,-190.3,1,3,0,0.22793384675362674
297,199.10000000000002,4,9,0,0.22679417751985861
298,198.89999999999998,4,11,0,0.22566020663225933
299,348.69999999999993,5,13,0,0.22453190559909803
300,58.80000000000007,3,12,0,0.22340924607110255
301,-300.3,0,3,0,0.22229219984074702
302,-71.39999999999998,2,14,0,0.2211807388415433
303,508.5999999999999,6,14,0,0.22007483514733558
304,198.69999999999993,4,13,0,0.2189744609715989
305,-70.6,2,6,0,0.2178795886667409
306,508.6999999999998,6,13,0,0.2167901907234072
307,-70.5,2,5,0,0.21570623976979014
308,857.2999999999998,8,27,1,0.21462770857094118
309,508.19999999999993,6,18,0,0.21355457002808648
310,199.0999999999999,4,9,0,0.21248679717794605
311,508.6999999999998,6,13,0,0.21142436319205632
312,59.299999999999955,3,7,0,0.21036724137609603
313,59.39999999999998,3,6,0,0.20931540516921554
314,678.8,7,12,0,0.20826882814336947
315,-70.70000000000002,2,7,0,0.20722748400265262
316,-70.69999999999999,2,7,0,0.20619134658263935
317,508.4999999999999,6,15,0,0.20516038984972615
318,-70.79999999999998,2,8,0,0.2041345879004775
319,199.0999999999999,4,9,0,0.2031139149609751
320,59.39999999999998,3,6,0,0.20209834538617025
321,199.10000000000002,4,9,0,0.2010878536592394
322,-70.69999999999999,2,7,0,0.2000824143909432
323,59.200000000000045,3,8,0,0.19908200231898848
324,-70.6,2,6,0,0.19808659230739353
325,59.10000000000002,3,9,0,0.19709615934585656
326,-70.89999999999998,2,9,0,0.19611067854912728
327,58.99999999999994,3,10,0,0.19513012515638165
328,348.9,5,11,0,0.19415447453059972
329,59.10000000000002,3,9,0,0.19318370215794672
330,858.0999999999998,8,19,1,0.192217783647157
331,858.4999999999999,8,15,1,0.1912566947289212
332,508.69999999999993,6,13,0,0.1903004112552766
333,348.5,5,15,0,0.18934890919900021
334,199.19999999999993,4,8,0,0.18840216465300522
335,-190.4,1,4,0,0.18746015382974018
336,199.10000000000002,4,9,0,0.1865228530605915
337,198.5999999999999,4,14,0,0.18559023879528855
338,-190.3,1,3,0,0.1846622876013121
339,-190.70000000000002,1,7,0,0.18373897616330553
340,59.0,3,10,0,0.182820281282489
341,-70.4,2,4,0,0.18190617987607657
342,199.0,4,10,0,0.18099664897669618
343,858.4999999999999,8,15,1,0.1800916657318127
344,-190.3,1,3,0,0.17919120740315364
345,-70.5,2,5,0,0.17829525136613786
346,-70.5,2,5,0,0.17740377510930716
347,198.89999999999998,4,11,0,0.17651675623376062
348,508.69999999999993,6,13,0,0.1756341724525918
349,59.10000000000002,3,9,0,0.17475600159032884
350,508.29999999999984,6,17,0,0.17388222158237718
351,-70.99999999999997,2,10,0,0.1730128104744653
352,199.10000000000002,4,9,0,0.17214774642209296
353,-70.5,2,5,0,0.1712870076899825
354,59.60000000000002,3,4,0,0.17043057265153258
355,199.19999999999993,4,8,0,0.16957841978827493
356,59.30000000000001,3,7,0,0.16873052768933355
357,-190.4,1,4,0,0.1678868750508869
358,198.79999999999995,4,12,0,0.16704744067563246
359,198.39999999999998,4,16,0,0.1662122034722543
360,198.89999999999998,4,11,0,0.16538114245489302
361,199.0,4,10,0,0.16455423674261854
362,-70.79999999999998,2,8,0,0.16373146555890544
363,-70.6,2,6,0,0.16291280823111093
364,-190.3,1,3,0,0.16209824418995536
365,348.89999999999986,5,11,0,0.16128775296900558
366,-70.5,2,5,0,0.16048131420416054
367,508.2999999999997,6,17,0,0.15967890763313974
368,198.89999999999998,4,11,0,0.15888051309497406
369,-300.6,0,6,0,0.1580861105294992
370,-300.70000000000005,0,7,0,0.1572956799768517
371,198.79999999999995,4,12,0,0.15650920157696743
372,349.19999999999993,5,8,0,0.1557266555690826
373,58.00000000000006,3,20,0,0.1549480222912372
374,348.5999999999999,5,14,0,0.15417328217978102
375,-71.09999999999997,2,11,0,0.1534024157688821
376,199.0,4,10,0,0.1526354036900377
377,199.29999999999995,4,7,0,0.1518722266715875
378,-70.6,2,6,0,0.15111286553822956
379,-70.60000000000002,2,6,0,0.15035730121053842
380,-190.3,1,3,0,0.14960551470448571
381,348.9,5,11,0,0.14885748713096328
382,348.9999999999999,5,10,0,0.14811319969530845
383,199.19999999999993,4,8,0,0.1473726336968319
384,-70.30000000000001,2,3,0,0.14663577052834775
385,507.89999999999986,6,21,0,0.14590259167570602
386,199.20000000000005,4,8,0,0.1451730787173275
387,59.19999999999999,3,8,0,0.14444721332374086
388,59.099999999999966,3,9,0,0.14372497725712216
389,-70.89999999999998,2,9,0,0.14300635237083656
390,-71.09999999999997,2,11,0,0.14229132060898236
391,-70.79999999999998,2,8,0,0.14157986400593744
392,58.5,3,15,0,0.14087196468590776
393,858.4999999999999,8,15,1,0.14016760486247823
394,857.5999999999998,8,24,1,0.13946676683816583
395,199.20000000000005,4,8,0,0.138769433003975
396,198.9999999999999,4,10,0,0.13807558583895513
397,858.2999999999998,8,17,1,0.13738520790976036
398,-70.5,2,5,0,0.13669828187021155
399,508.69999999999993,6,13,0,0.13601479046086049
400,198.89999999999998,4,11,0,0.1353347165085562
401,-190.3,1,3,0,0.1346580429260134
402,508.39999999999986,6,16,0,0.13398475271138335
403,-190.3,1,3,0,0.13331482894782642
404,59.10000000000002,3,9,0,0.13264825480308728
405,198.79999999999995,4,12,0,0.13198501352907185
406,858.2999999999998,8,17,1,0.1313250884614265
407,858.6999999999999,8,13,1,0.13066846301911936
408,59.30000000000001,3,7,0,0.13001512070402377
409,59.30000000000001,3,7,0,0.12936504510050365
410,199.0999999999999,4,9,0,0.12871821987500112
411,858.4999999999999,8,15,1,0.12807462877562611
412,58.599999999999966,3,14,0,0.12743425563174798
413,678.6999999999998,7,13,0,0.12679708435358925
414,857.4999999999999,8,25,1,0.1261630989318213
415,858.2999999999998,8,17,1,0.1255322834371622
416,58.7999999999999,3,12,0,0.12490462201997637
417,858.4999999999999,8,15,1,0.1242800989098765
418,-70.69999999999999,2,7,0,0.12365869841532712
419,199.29999999999995,4,7,0,0.12304040492325048
420,857.2999999999998,8,27,1,0.12242520289863423
421,-70.99999999999997,2,10,0,0.12181307688414106
422,59.299999999999955,3,7,0,0.12120401149972035
423,58.89999999999998,3,11,0,0.12059799144222175
424,858.4999999999999,8,15,1,0.11999500148501063
425,-190.3,1,3,0,0.11939502647758558
426,508.9999999999999,6,10,0,0.11879805134519765
427,348.5999999999999,5,14,0,0.11820406108847166
428,348.39999999999986,5,16,0,0.1176130407830293
429,678.4999999999998,7,15,0,0.11702497557911415
430,-190.20000000000002,1,2,0,0.11643985070121858
431,199.29999999999995,4,7,0,0.11585765144771248
432,198.9999999999999,4,10,0,0.11527836319047392
433,199.19999999999993,4,8,0,0.11470197137452155
434,198.89999999999998,4,11,0,0.11412846151764894
435,348.79999999999995,5,12,0,0.1135578192100607
436,199.39999999999998,4,6,0,0.11299003011401039
437,508.39999999999986,6,16,0,0.11242507996344034
438,59.19999999999999,3,8,0,0.11186295456362313
439,348.69999999999993,5,13,0,0.11130363979080501
440,508.5999999999999,6,14,0,0.11074712159185099
441,199.29999999999995,4,7,0,0.11019338598389174
442,-70.69999999999999,2,7,0,0.10964241905397228
443,508.4999999999999,6,15,0,0.10909420695870241
444,-70.6,2,6,0,0.1085487359239089
445,348.29999999999995,5,17,0,0.10800599224428936
446,508.4999999999999,6,15,0,0.10746596228306791
447,858.6999999999999,8,13,1,0.10692863247165257
448,198.89999999999998,4,11,0,0.1063939893092943
449,348.9,5,11,0,0.10586201936274783
450,199.0,4,10,0,0.10533270926593409
451,-70.6,2,6,0,0.10480604571960442
452,59.0,3,10,0,0.1042820154910064
453,678.8999999999999,7,11,0,0.10376060541355137
454,199.29999999999995,4,7,0,0.1032418023864836
455,508.89999999999986,6,11,0,0.10272559337455119
456,-190.3,1,3,0,0.10221196540767843
457,348.89999999999986,5,11,0,0.10170090558064004
458,348.89999999999986,5,11,0,0.10119240105273684
459,-190.4,1,4,0,0.10068643904747315
460,199.0,4,10,0,0.10018300685223579
461,59.10000000000002,3,9,0,0.0996820918179746
462,199.19999999999993,4,8,0,0.09918368135888474
463,508.19999999999993,6,18,0,0.09868776295209031
464,198.79999999999995,4,12,0,0.09819432413732986
465,678.2999999999998,7,17,0,0.09770335251664321
466,59.30000000000001,3,7,0,0.09721483575406
467,508.9,6,11,0,0.09672876157528969
468,349.19999999999993,5,8,0,0.09624511776741324
469,2048.5,9,15,1,0.09576389217857617
470,-70.5,2,5,0,0.09528507271768329
471,-70.99999999999997,2,10,0,0.09480864735409487
472,-190.20000000000002,1,2,0,0.0943346041173244
473,-190.5,1,5,0,0.09386293109673778
474,-70.5,2,5,0,0.09339361644125409
475,199.19999999999993,4,8,0,0.09292664835904782
476,678.5999999999999,7,14,0,0.09246201511725258
477,-70.4,2,4,0,0.09199970504166631
478,508.69999999999993,6,13,0,0.09153970651645797
479,199.29999999999995,4,7,0,0.09108200798387568
480,59.5,3,5,0,0.0906265979439563
481,199.0,4,10,0,0.09017346495423652
482,348.69999999999993,5,13,0,0.08972259762946533
483,-190.4,1,4,0,0.089273984641318
484,509.0,6,10,0,0.0888276147181114
485,348.9999999999999,5,10,0,0.08838347664452084
486,348.79999999999995,5,12,0,0.08794155926129824
487,59.39999999999998,3,6,0,0.08750185146499175
488,348.5999999999999,5,14,0,0.08706434220766679
489,678.3999999999999,7,16,0,0.08662902049662846
490,-70.5,2,5,0,0.08619587539414532
491,349.19999999999993,5,8,0,0.08576489601717459
492,349.19999999999993,5,8,0,0.08533607153708872
493,508.29999999999984,6,17,0,0.08490939117940327
494,348.5999999999999,5,14,0,0.08448484422350626
495,509.0999999999999,6,9,0,0.08406242000238873
496,-70.6,2,6,0,0.08364210790237678
497,59.19999999999993,3,8,0,0.0832238973628649
498,508.69999999999993,6,13,0,0.08280777787605056
499,-70.69999999999999,2,7,0,0.08239373898667031
500,199.29999999999995,4,7,0,0.08198177029173696
501,199.0,4,10,0,0.08157186144027828
502,199.0,4,10,0,0.0811640021330769
503,508.9,6,11,0,0.08075818212241151
504,-190.20000000000002,1,2,0,0.08035439121179945
505,859.1,8,9,1,0.07995261925574046
506,678.0999999999998,7,19,0,0.07955285615946175
507,59.0,3,10,0,0.07915509187866444
508,508.5999999999999,6,14,0,0.07875931641927113
509,-190.4,1,4,0,0.07836551983717477
510,348.79999999999995,5,12,0,0.07797369223798889
511,199.0,4,10,0,0.07758382377679894
512,59.5,3,5,0,0.07719590465791494
513,59.39999999999998,3,6,0,0.07680992513462537
514,348.9999999999999,5,10,0,0.07642587550895225
515,59.39999999999998,3,6,0,0.07604374613140748
516,199.29999999999995,4,7,0,0.07566352740075044
517,58.89999999999998,3,11,0,0.07528520976374668
518,199.20000000000005,4,8,0,0.07490878371492794
519,858.4999999999999,8,15,1,0.0745342397963533
520,678.6999999999998,7,13,0,0.07416156859737154
521,348.89999999999986,5,11,0,0.07379076075438468
522,348.79999999999995,5,12,0,0.07342180695061275
523,678.3999999999999,7,16,0,0.07305469791585968
524,198.79999999999995,4,12,0,0.07268942442628039
525,59.30000000000001,3,7,0,0.07232597730414898
526,-70.69999999999999,2,7,0,0.07196434741762824
527,508.89999999999986,6,11,0,0.0716045256805401
528,858.1,8,19,1,0.0712465030521374
529,199.0,4,10,0,0.0708902705368767
530,199.0999999999999,4,9,0,0.07053581918419231
531,348.5999999999999,5,14,0,0.07018314008827135
532,858.4999999999999,8,15,1,0.06983222438783
533,199.10000000000002,4,9,0,0.06948306326589085
534,199.20000000000005,4,8,0,0.0691356479495614
535,677.8999999999999,7,21,0,0.06878996970981359
536,-70.6,2,6,0,0.06844601986126451
537,-190.3,1,3,0,0.06810378976195819
538,349.29999999999995,5,7,0,0.0677632708131484
539,198.5999999999999,4,14,0,0.06742445445908266
540,508.4999999999999,6,15,0,0.06708733218678724
541,349.1,5,9,0,0.0667518955258533
542,199.0,4,10,0,0.06641813604822402
543,348.79999999999995,5,12,0,0.0660860453679829
544,508.6999999999998,6,13,0,0.06575561514114299
545,678.0999999999998,7,19,0,0.06542683706543727
546,198.89999999999998,4,11,0,0.06509970288011008
547,858.2999999999998,8,17,1,0.06477420436570952
548,58.700000000000045,3,13,0,0.06445033334388098
549,508.4999999999998,6,15,0,0.06412808167716157
550,-70.69999999999999,2,7,0,0.06380744126877576
551,199.10000000000002,4,9,0,0.06348840406243188
552,-190.3,1,3,0,0.06317096204211972
553,199.0,4,10,0,0.06285510723190912
554,508.79999999999995,6,12,0,0.06254083169574957
555,-190.3,1,3,0,0.062228127537270826
556,198.79999999999984,4,12,0,0.06191698689958447
557,678.1999999999998,7,18,0,0.061607401965086545
558,858.5999999999998,8,14,1,0.06129936495526111
559,508.89999999999986,6,11,0,0.0609928681304848
560,508.79999999999995,6,12,0,0.060687903789832374
561,508.39999999999986,6,16,0,0.06038446427088321
562,348.4999999999999,5,15,0,0.06008254194952879
563,198.79999999999995,4,12,0,0.05978212923978115
564,-70.5,2,5,0,0.05948321859358224
565,508.6999999999998,6,13,0,0.05918580250061433
566,-70.5,2,5,0,0.058889873488111255
567,199.0,4,10,0,0.058595424120670696
568,857.8999999999997,8,21,1,0.05830244700006734
569,-70.6,2,6,0,0.058010934765067
570,199.0,4,10,0,0.05772088009124167
571,858.4999999999999,8,15,1,0.05743227569078546
572,678.5999999999998,7,14,0,0.05714511431233153
573,-70.4,2,4,0,0.05685938874076987
574,59.30000000000001,3,7,0,0.056575091797066025
575,348.9,5,11,0,0.056292216338080694
576,858.2999999999998,8,17,1,0.05601075525639029
577,199.19999999999993,4,8,0,0.05573070148010834
578,-70.4,2,4,0,0.0554520479727078
579,59.10000000000002,3,9,0,0.05517478773284426
580,198.79999999999995,4,12,0,0.05489891379418004
581,858.6999999999999,8,13,1,0.05462441922520914
