encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,center_biased,4x4,96,1049.9096379435314,9,32,0
basic,1,center_biased,4x4,97,1450.3964571896424,10,27,0
basic,1,center_biased,4x4,98,1452.2970821896424,10,26,0
basic,1,center_biased,4x4,99,874.2791612911487,8,24,0
basic,1,edge_biased,4x4,0,13571.583658640498,16,46,1
basic,1,edge_biased,4x4,1,1449.9933321896424,10,47,0
basic,1,edge_biased,4x4,2,1047.970262943531,9,35,0
basic,1,edge_biased,4x4,3,2445.2360642476156,14,44,0
basic,1,edge_biased,4x4,4,1907.171921013949,12,38,0
basic,1,edge_biased,4x4,5,2158.3517658174746,13,49,0
basic,1,edge_biased,4x4,6,140.2415202884062,3,11,0
basic,1,edge_biased,4x4,7,441.92081979238276,5,18,0
basic,1,edge_biased,4x4,8,2162.2292658174747,13,45,0
basic,1,edge_biased,4x4,9,1900.9475460139492,12,57,0
basic,1,edge_biased,4x4,10,1903.3237960139495,12,40,0
basic,1,edge_biased,4x4,11,13567.834283640499,16,45,1
basic,1,edge_biased,4x4,12,1664.0973264718823,11,41,0
basic,1,edge_biased,4x4,13,1907.1756710139493,12,32,0
basic,1,edge_biased,4x4,14,1662.2842014718824,11,37,0
basic,1,edge_biased,4x4,15,2167.8630158174747,13,46,0
basic,1,edge_biased,4x4,16,1664.2198264718822,11,35,0
basic,1,edge_biased,4x4,17,2441.4866892476157,14,43,0
basic,1,edge_biased,4x4,18,1907.1644210139493,12,35,0
basic,1,edge_biased,4x4,19,712.9262109703168,7,21,0
basic,1,edge_biased,4x4,20,567.7945896586982,6,19,0
basic,1,edge_biased,4x4,21,2162.171765817474,13,47,0
basic,1,edge_biased,4x4,22,2441.2023142476155,14,53,0
basic,1,edge_biased,4x4,23,13565.887408640498,16,50,1
basic,1,edge_biased,4x4,24,1051.633387943531,9,39,0
basic,1,edge_biased,4x4,25,13567.983658640498,16,41,1
basic,1,edge_biased,4x4,26,870.4072862911489,8,24,0
basic,1,edge_biased,4x4,27,1662.501701471882,11,29,0
basic,1,edge_biased,4x4,28,1444.5527071896427,10,37,0
basic,1,edge_biased,4x4,29,1666.0617014718823,11,38,0
basic,1,edge_biased,4x4,30,1452.2539571896425,10,30,0
basic,1,edge_biased,4x4,31,705.1074609703169,7,36,0
basic,1,edge_biased,4x4,32,2158.7148908174745,13,33,0
basic,1,edge_biased,4x4,33,1901.4912960139495,12,37,0
basic,1,edge_biased,4x4,34,1444.7958321896426,10,28,0
basic,1,edge_biased,4x4,35,13565.999908640497,16,45,1
basic,1,edge_biased,4x4,36,231.09496171932187,4,15,0
basic,1,edge_biased,4x4,37,2164.1005158174744,13,46,0
basic,1,edge_biased,4x4,38,569.5564646586981,6,25,0
basic,1,edge_biased,4x4,39,13567.893658640496,16,45,1
basic,1,edge_biased,4x4,40,235.04183671932196,4,10,0
basic,1,edge_biased,4x4,41,3037.474978385737,15,43,1
basic,1,edge_biased,4x4,42,564.0452146586981,6,18,0
basic,1,edge_biased,4x4,43,1673.7129514718818,11,31,0
basic,1,edge_biased,4x4,44,1908.7494210139494,12,44,0
basic,1,edge_biased,4x4,45,1901.6125460139492,12,38,0
basic,1,edge_biased,4x4,46,441.8820697923827,5,20,0
basic,1,edge_biased,4x4,47,2445.1110642476156,14,49,0
basic,1,edge_biased,4x4,48,2441.4173142476156,14,44,0
basic,1,edge_biased,4x4,49,13567.676158640497,16,53,1
basic,1,edge_biased,4x4,50,874.2435362911488,8,26,0
basic,1,edge_biased,4x4,51,1667.9710764718825,11,38,0
basic,1,edge_biased,4x4,52,1905.1631710139495,12,42,0
basic,1,edge_biased,4x4,53,1669.8023264718822,11,43,0
basic,1,edge_biased,4x4,54,2164.1480158174745,13,50,0
basic,1,edge_biased,4x4,55,232.98621171932194,4,14,0
basic,1,edge_biased,4x4,56,877.7554112911487,8,32,0
basic,1,edge_biased,4x4,57,1669.8567014718824,11,36,0
basic,1,edge_biased,4x4,58,13568.081158640496,16,35,1
basic,1,edge_biased,4x4,59,2441.4423142476157,14,44,0
basic,1,edge_biased,4x4,60,2158.4330158174744,13,49,0
basic,1,edge_biased,4x4,61,1666.071701471882,11,37,0
basic,1,edge_biased,4x4,62,13569.694908640497,16,48,1
basic,1,edge_biased,4x4,63,1667.946701471882,11,37,0
basic,1,edge_biased,4x4,64,1048.1752629435314,9,27,0
basic,1,edge_biased,4x4,65,1050.0402629435312,9,33,0
basic,1,edge_biased,4x4,66,2441.2954392476154,14,49,0
basic,1,edge_biased,4x4,67,2443.0741892476153,14,53,0
basic,1,edge_biased,4x4,68,1048.0721379435313,9,32,0
basic,1,edge_biased,4x4,69,2437.617939247616,14,48,0
basic,1,edge_biased,4x4,70,2439.6404392476156,14,42,0
basic,1,edge_biased,4x4,71,1905.120671013949,12,40,0
basic,1,edge_biased,4x4,72,1448.4427071896425,10,33,0
basic,1,edge_biased,4x4,73,2161.9792658174742,13,50,0
basic,1,edge_biased,4x4,74,1662.3785764718823,11,36,0
basic,1,edge_biased,4x4,75,1455.8939571896426,10,36,0
basic,1,edge_biased,4x4,76,1669.9698264718818,11,30,0
basic,1,edge_biased,4x4,77,13567.654283640499,16,53,1
basic,1,edge_biased,4x4,78,866.5760362911487,8,29,0
basic,1,edge_biased,4x4,79,1452.0039571896425,10,40,0
basic,1,edge_biased,4x4,80,1453.8658321896423,10,41,0
basic,1,edge_biased,4x4,81,564.0708396586981,6,17,0
basic,1,edge_biased,4x4,82,874.1516612911487,8,23,0
basic,1,edge_biased,4x4,83,2445.032314247616,14,50,0
basic,1,edge_biased,4x4,84,13567.939283640499,16,42,1
basic,1,edge_biased,4x4,85,2160.327390817474,13,43,0
basic,1,edge_biased,4x4,86,1901.4431710139493,12,39,0
basic,1,edge_biased,4x4,87,1452.3127071896427,10,26,0
basic,1,edge_biased,4x4,88,864.8010362911486,8,24,0
