encoding,food_count,food_pattern,grid,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
bodyaware,1,center_biased,4x4,100,1743.9729031594832,2484.781147041604,9.59,2.6403818211796874,27.65,4.0,4
bodyaware,1,corners,4x4,100,2218.2935405015705,3187.1783621030254,10.2,2.9814239699997196,35.15,7.000000000000001,7
bodyaware,1,edge_biased,4x4,100,1790.8624200766465,2473.3205765828634,9.8,2.542566904654912,32.85,4.0,4
bodyaware,1,uniform,4x4,100,1852.2645689504702,2468.754270766292,10.04,2.5263060428661888,33.5,6.0,6
bodyaware,2,center_biased,4x4,100,1967.2233304124086,2455.1232550948102,10.48,2.5524003359088234,20.72,8.0,8
bodyaware,2,corners,4x4,100,3990.6345028061005,4849.737003847317,11.7,3.227094887687905,26.41,23.0,23
bodyaware,2,edge_biased,4x4,100,2727.906605014919,3686.1060268001665,10.91,3.0947821842056613,24.18,12.0,12
bodyaware,2,uniform,4x4,100,2321.392146565811,2928.7417657698243,10.97,2.8049559315215236,24.61,11.0,11
bodyaware,3,center_biased,4x4,100,2023.9566825929703,2476.4774578580214,10.58,2.9650489290254796,17.04,12.0,12
bodyaware,3,corners,4x4,100,3680.603833230645,4546.439026265339,11.67,3.2537623909821223,20.99,24.0,24
bodyaware,3,edge_biased,4x4,100,2860.639242751031,3445.164389715957,11.79,2.7899350124577054,19.99,17.0,17
bodyaware,3,uniform,4x4,100,2681.5198221247756,3294.879992976398,11.54,2.9039158515231245,19.73,13.0,13
bodyaware,5,center_biased,4x4,100,2178.908123333805,2447.2091579114795,11.21,2.8079792511248147,14.71,14.000000000000002,14
bodyaware,5,corners,4x4,100,5230.850243124868,5258.4627104662995,13.14,2.835631866235122,17.32,38.0,38
bodyaware,5,edge_biased,4x4,100,4705.1366614761055,4896.078809983893,13.17,2.441455932575288,17.18,34.0,34
bodyaware,5,uniform,4x4,100,2540.2060226557714,2867.052976429677,11.84,2.4811206330929574,16.05,13.0,13
bodyaware,8,center_biased,4x4,100,2422.6153317643284,2660.6574712891197,11.68,2.7372477513965108,13.31,17.0,17
bodyaware,8,corners,4x4,100,5510.862153706487,5330.839959653928,13.39,2.6434405190542454,15.28,43.0,43
bodyaware,8,edge_biased,4x4,100,5623.01226777272,5377.9875403934075,13.44,2.571483084238598,14.99,42.0,42
bodyaware,8,uniform,4x4,100,3451.182444908646,3979.564260021196,12.44,2.7017390583462975,14.27,22.0,22
bodyaware,14,center_biased,4x4,100,2654.6239943923797,2324.270163852101,12.88,2.1427821054682976,13.84,28.000000000000004,28
bodyaware,14,corners,4x4,100,5192.240961535222,5144.093985499598,13.43,2.462875875020415,14.16,36.0,36
bodyaware,14,edge_biased,4x4,100,5137.9950043134795,5314.364176228971,12.83,2.968028288138764,13.55,35.0,35
bodyaware,14,uniform,4x4,100,3353.3461750764445,3844.360905678239,12.44,2.8080691809947496,13.32,21.0,21
distance,1,center_biased,4x4,100,1882.8778682924913,2476.3570719871072,10.1,2.7432193724258593,29.77,7.000000000000001,7
distance,1,corners,4x4,100,3189.2191345801903,4415.3763575511275,10.68,3.1168489656618714,41.05,16.0,16
distance,1,edge_biased,4x4,100,2170.305397305019,3203.918651240161,9.99,3.033466530542112,36.61,9.0,9
distance,1,uniform,4x4,100,3740.8706331253443,4825.94069530492,11.12,3.4001782484470016,37.1,24.0,24
distance,2,center_biased,4x4,100,2579.523241282225,3305.314195355215,11.19,2.623495239699755,22.16,11.0,11
distance,2,corners,4x4,100,3161.8982798563184,4085.2179798770485,11.39,2.926351884776565,27.61,15.0,15
distance,2,edge_biased,4x4,100,4630.669974964305,5081.880621083401,12.54,2.9316110646440534,28.33,30.0,30
distance,2,uniform,4x4,100,3259.0031159471996,4230.217726129327,11.34,3.201073052410502,25.11,17.0,17
distance,3,center_biased,4x4,100,2607.3440660596693,3090.1542948858305,11.69,2.691907063099251,18.31,13.0,13
distance,3,corners,4x4,100,4490.028575965134,5171.504180740308,11.93,3.536976395200005,22.14,28.999999999999996,29
distance,3,edge_biased,4x4,100,4335.293666370937,4959.243996158831,12.25,2.9725172137194744,22.09,24.0,24
distance,3,uniform,4x4,100,3589.8035175180435,4261.838620731219,12.16,2.8910170871130796,21.77,24.0,24
distance,5,center_biased,4x4,100,2552.8385382886954,2881.7549371383975,11.8,2.72289210475579,15.3,18.0,18
distance,5,corners,4x4,100,3626.2208239993365,4242.398934714185,12.31,2.8839332008683396,17.46,21.0,21
distance,5,edge_biased,4x4,100,3228.1781593497376,3722.4830776454314,12.32,3.0314179767057774,17.0,23.0,23
distance,5,uniform,4x4,100,2808.3335091945064,3260.7144521564073,12.01,2.918055946182408,16.62,15.0,15
distance,8,center_biased,4x4,100,3499.4082890811114,3974.557355733098,12.52,2.7688016588883038,13.99,32.0,32
distance,8,corners,4x4,100,5502.779433424014,5338.366924762629,13.33,2.8035151095895614,15.16,42.0,42
distance,8,edge_biased,4x4,100,4631.0017353537805,4805.4046648200665,13.23,2.5853315829771994,15.14,36.0,36
distance,8,uniform,4x4,100,3760.0605338474056,4344.243804324179,12.44,2.709206153063657,14.29,24.0,24
distance,14,center_biased,4x4,100,3956.6393716695366,4109.549471568233,13.34,2.383529341378478,14.19,44.0,44
distance,14,corners,4x4,100,6654.115839869263,5687.54312165989,13.81,2.3298458786327094,14.41,46.0,46
distance,14,edge_biased,4x4,100,5562.998541967794,5292.3922689821875,13.61,2.557994005726623,14.31,40.0,40
distance,14,uniform,4x4,100,3852.1231965117854,4303.618364078876,12.72,2.58230184685734,13.56,28.000000000000004,28
localgrid,1,center_biased,4x4,100,-41.919875000000005,20.22027490190442,0.2,0.40201512610368484,3.0,0.0,0
localgrid,1,corners,4x4,100,-48.2223125,11.703809552001173,0.05,0.21904291355759034,3.0,0.0,0
localgrid,1,edge_biased,4x4,100,-44.796175000000005,16.561091070547548,0.12,0.32659863237109044,3.0,0.0,0
localgrid,1,uniform,4x4,100,-40.66216223700178,25.082294233053517,0.19,0.4648231987117318,3.0,0.0,0
localgrid,2,center_biased,4x4,100,-25.594462237001782,29.52952032623377,0.51,0.5594911107696914,3.0,0.0,0
localgrid,2,corners,4x4,100,-36.62182065800119,25.637547385136106,0.27,0.48938221207451893,3.0,0.0,0
localgrid,2,edge_biased,4x4,100,-40.19641657900059,22.721413694074624,0.2,0.4264014327112208,3.0,0.0,0
localgrid,2,uniform,4x4,100,-37.49544157900059,24.101826972024558,0.26,0.4631905164675272,3.0,0.0,0
localgrid,3,center_biased,4x4,100,-18.050057632004744,34.141366293861935,0.64,0.6279677016721755,3.0,0.0,0
localgrid,3,corners,4x4,100,-37.139191579000595,24.199003128323284,0.26,0.46319051646752724,3.0,0.0,0
localgrid,3,edge_biased,4x4,100,-35.97165815800119,26.1797732125377,0.28,0.49400445751066263,3.0,0.0,0
localgrid,3,uniform,4x4,100,-27.840891316002377,30.617357063572666,0.44,0.5741924500522188,3.0,0.0,0
localgrid,5,center_biased,4x4,100,5.924551840987545,33.928854857374716,1.08,0.5804909103247844,3.0,0.0,0
localgrid,5,corners,4x4,100,-23.610045395002967,31.605430838478092,0.51,0.5945034427438948,3.0,0.0,0
localgrid,5,edge_biased,4x4,100,-18.664670395002968,30.92869344203336,0.61,0.584220105194208,3.0,0.0,0
localgrid,5,uniform,4x4,100,-17.909715790005933,36.151359761309564,0.62,0.66332495807108,3.0,0.0,0
localgrid,8,center_biased,4x4,100,31.793004733967972,35.31896357110913,1.5,0.5773502691896257,3.0,0.0,0
localgrid,8,corners,4x4,100,-4.272694343010084,37.70095987626637,0.87,0.6765181207305299,3.0,0.0,0
localgrid,8,edge_biased,4x4,100,-10.366773948007118,35.86745857198177,0.76,0.6531972647421806,3.0,0.0,0
localgrid,8,uniform,4x4,100,7.377723550981614,42.46621643915326,1.07,0.7420283421851624,3.0,0.0,0
localgrid,14,center_biased,4x4,100,62.973967099940694,0.0,2.0,0.0,3.0,0.0,0
localgrid,14,corners,4x4,100,51.636290521951366,24.32075990286061,1.82,0.3861229196653691,3.0,0.0,0
localgrid,14,edge_biased,4x4,100,48.48693591695434,26.640553405251104,1.77,0.4229525846816507,3.0,0.0,0
localgrid,14,uniform,4x4,100,57.93499973194544,17.174055766636698,1.92,0.2726599243442907,3.0,0.0,0
raycasting,1,center_biased,4x4,100,1079.3517739876497,574.0272489556182,8.43,2.708963796082341,25.97,1.0,1
raycasting,1,corners,4x4,100,1892.2620943226034,3529.431054253156,7.75,4.5845039827310385,44.73,8.0,8
raycasting,1,edge_biased,4x4,100,1474.2965335931763,2575.983263651247,7.93,3.990531723259875,38.45,5.0,5
raycasting,1,uniform,4x4,100,1137.699280372294,699.1331775044804,8.5,3.4008317461551316,33.96,1.0,1
raycasting,2,center_biased,4x4,100,1363.6549165172826,584.6970574006714,9.74,2.4561610844419937,18.31,0.0,0
raycasting,2,corners,4x4,100,2290.9523109936513,3417.458146083624,9.88,3.4968383988795915,24.41,12.0,12
raycasting,2,edge_biased,4x4,100,2522.3685187038427,3763.612262480069,9.99,3.5490644662866564,22.77,12.0,12
raycasting,2,uniform,4x4,100,2120.185127577812,2987.7575507140423,10.12,3.242022065117243,22.27,9.0,9
raycasting,3,center_biased,4x4,100,1829.025533143516,2169.704941722373,10.3,2.73584511346101,16.05,6.0,6
raycasting,3,corners,4x4,100,2868.7766422364757,3853.3792839588623,10.89,3.530230198234282,20.19,17.0,17
raycasting,3,edge_biased,4x4,100,2691.2074272850673,3710.355419611519,10.66,3.3731560619369243,19.43,15.0,15
raycasting,3,uniform,4x4,100,2108.28093648027,2460.1840193685102,10.92,3.070485106278613,19.14,9.0,9
raycasting,5,center_biased,4x4,100,2097.6691944431022,2748.3183929188804,10.35,3.3676266258166287,12.99,10.0,10
raycasting,5,corners,4x4,100,3784.396127531575,4660.452883164496,11.64,3.5462884282248694,16.34,23.0,23
raycasting,5,edge_biased,4x4,100,3589.297046382914,4278.331231300249,12.02,3.3694408012504553,16.75,27.0,27
raycasting,5,uniform,4x4,100,2297.3434843947657,2684.9631323530675,11.3,2.8867513459481295,15.6,9.0,9
raycasting,8,center_biased,4x4,100,2603.057632781353,2632.3802670764444,12.27,2.7260620208304394,13.76,26.0,26
raycasting,8,corners,4x4,100,3696.855040634475,4390.281455753842,12.07,3.4385074281340926,14.14,24.0,24
raycasting,8,edge_biased,4x4,100,3731.901014776192,4525.590811684539,11.87,3.395347381106068,13.81,21.0,21
raycasting,8,uniform,4x4,100,3470.5083871009892,4305.434625695719,11.75,3.036395390870064,13.67,17.0,17
raycasting,14,center_biased,4x4,100,2552.788210365163,2102.2557790607657,12.7,2.7468990781342053,13.67,39.0,39
raycasting,14,corners,4x4,100,3388.4525336562133,4170.056249245538,11.83,2.9441089955668724,12.69,17.0,17
raycasting,14,edge_biased,4x4,100,2742.6997474186487,3256.5614460928023,11.85,2.4633679826980415,12.77,12.0,12
raycasting,14,uniform,4x4,100,2608.41926684022,3090.8640723661556,11.63,2.7290246898069204,12.56,16.0,16
