encoding,grid_cols,grid_rows,grid_label,grid_area,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
basic,3,3,3x3,9,2000,1011.1712501092533,1190.260224097262,7.294,1.4375664501682455,15.935,60.099999999999994,1202
basic,4,4,4x4,16,2000,1377.2177740569182,1247.3590882722378,9.9175,2.7085719357191693,30.9735,5.5,110
basic,5,5,5x5,25,2000,1962.804629919332,1176.6003601708933,12.2495,3.3817107702857934,50.2205,0.44999999999999996,9
basic,6,6,6x6,36,2000,2670.140217821147,1518.761259367427,14.1905,3.9724173748361276,69.7435,0.0,0
bodyaware,3,3,3x3,9,2000,-295.5178222222222,17.948933598310518,0.128,0.3341733620711843,2.0,0.0,0
bodyaware,4,4,4x4,16,2000,1212.0221640506568,892.1883309649387,9.665,2.4716046234596982,29.656,2.9499999999999997,59
bodyaware,5,5,5x5,25,2000,-298.67990103290003,15.446727669872784,0.0805,0.27578574816230944,3.0,0.0,0
bodyaware,6,6,6x6,36,2000,-298.3419256769113,16.500391945485163,0.086,0.28748099530461274,4.0,0.0,0
distance,3,3,3x3,9,2000,-295.9308277777778,17.59590431383995,0.1215,0.3267891454329326,2.0,0.0,0
distance,4,4,4x4,16,2000,1043.0684392055357,937.4680247925374,8.874,2.8296868313970505,29.032,2.5,50
distance,5,5,5x5,25,2000,-298.15290999999996,15.747341706374078,0.087,0.2819055433433045,3.0,0.0,0
distance,6,6,6x6,36,2000,-298.7791529207057,16.431994067930876,0.0805,0.28471087113081944,4.0,0.0,0
localgrid,3,3,3x3,9,2000,883.9062398749998,1179.241471334724,6.6905,2.29419733691554,14.7435,52.949999999999996,1059
localgrid,4,4,4x4,16,2000,1394.1377322209805,1251.2822395390194,9.9545,2.6156931538958634,31.6975,5.4,108
localgrid,5,5,5x5,25,2000,1730.3362113886449,936.6316027444161,11.5715,3.1168485883278447,47.854,0.05,1
localgrid,6,6,6x6,36,2000,2183.6710071032403,1249.9208549337036,12.7835,3.9819035055817054,63.399,0.0,0
raycasting,3,3,3x3,9,2000,-295.64051666666666,17.80613976827056,0.1255,0.33136785047159184,2.0,0.0,0
raycasting,4,4,4x4,16,2000,1527.380507895043,1441.962489230112,10.206,2.559265308532847,36.126,7.8,156
raycasting,5,5,5x5,25,2000,-298.6009540493501,15.585484609298204,0.08,0.276836267782203,3.0,0.0,0
raycasting,6,6,6x6,36,2000,-297.9036999824668,17.206051848410052,0.096,0.30137918758161414,4.0,0.0,0
