encoding,grid_cols,grid_rows,grid_label,grid_area,episodes,avg_reward,std_reward,avg_score,std_score,avg_steps,win_rate,total_wins
basic,3,3,3x3,9,500,863.8871322076737,1183.044302912815,6.412,2.8288267039608637,23.174,54.0,270
basic,4,4,4x4,16,500,1030.457691674694,941.8143088373175,8.844,2.526743529868327,28.55,2.0,10
basic,5,5,5x5,25,500,465.45912861482265,245.49746900377022,6.628,1.406261406099367,26.886,0.0,0
basic,6,6,6x6,36,500,158.44979051294962,391.01039522811067,4.804,2.249378448997328,54.862,0.0,0
basic,7,7,7x7,49,500,-298.9640775510204,14.918862519959106,0.076,0.2652635094748576,4.0,0.0,0
basic,8,8,8x8,64,500,-397.61462913159954,285.0195715547748,0.084,0.29174342915807694,47.82,0.0,0
basic,10,10,10x10,100,500,-437.0405270658002,435.3096229334949,0.062,0.24956073633936196,61.28,0.0,0
bodyaware,3,3,3x3,9,500,1102.2619506374867,1193.8104944017098,7.596,1.2246565098566482,21.406,72.2,361
bodyaware,4,4,4x4,16,500,951.9742935750733,437.91216840504507,8.922,1.8424726350265401,28.006,0.0,0
bodyaware,5,5,5x5,25,500,731.4363473731446,291.8215669073289,8.084,1.4300468762024103,31.392,0.0,0
bodyaware,6,6,6x6,36,500,693.8794111177549,248.43364500651512,7.932,1.3156130416466314,37.312,0.0,0
bodyaware,7,7,7x7,49,500,-300.1608051270246,14.26226369003657,0.058,0.242391227180416,4.0,0.0,0
bodyaware,8,8,8x8,64,500,-300.482359375,14.015151459747349,0.06,0.2377246854075197,5.0,0.0,0
bodyaware,10,10,10x10,100,500,-300.8845920658002,12.913181222666,0.044,0.21484020253493183,6.0,0.0,0
distance,3,3,3x3,9,500,1231.608527485873,1300.6837826457258,7.618,1.4464648357433663,24.418,77.4,387
distance,4,4,4x4,16,500,1631.6697930389175,1436.6511457564673,10.558,2.678242327334825,33.754,8.200000000000001,41
distance,5,5,5x5,25,500,1704.8993890280333,1010.8982409769716,11.48,3.2801094854399224,53.734,0.0,0
distance,6,6,6x6,36,500,1934.843823353282,1117.4474826555477,12.142,3.4828287630006685,63.982,0.0,0
distance,7,7,7x7,49,500,-299.6379275760042,14.356331716455031,0.058,0.24239122718041597,4.0,0.0,0
distance,8,8,8x8,64,500,-299.20495413160023,16.08121083980046,0.068,0.2674304359570022,5.0,0.0,0
distance,10,10,10x10,100,500,-300.4772620658001,14.693671879602183,0.064,0.2530455771758449,6.0,0.0,0
localgrid,3,3,3x3,9,500,1142.5335914834386,1247.0512239606308,7.342,1.4931493528712922,28.214,67.0,335
localgrid,4,4,4x4,16,500,398.05436044861807,191.63170450717502,6.256,1.1854427650031005,19.596,0.0,0
localgrid,5,5,5x5,25,500,163.9439341094909,137.02557889457933,4.75,0.777630644224927,18.424,0.0,0
localgrid,6,6,6x6,36,500,72.35573046677185,128.05425272168736,4.234,0.7432016532508453,20.356,0.0,0
localgrid,7,7,7x7,49,500,-299.0148357892371,16.354593524393955,0.076,0.2870344536028913,4.0,0.0,0
localgrid,8,8,8x8,64,500,-351.5990437499996,214.92186290345907,0.082,0.2746394977191277,27.836,0.0,0
localgrid,10,10,10x10,100,500,-450.469205,451.80992627893187,0.044,0.20530050314888748,65.548,0.0,0
raycasting,3,3,3x3,9,500,1187.793752628975,1280.086043993694,7.636,1.2580418668221471,17.284,73.4,367
raycasting,4,4,4x4,16,500,646.3457379331732,328.82079821892245,7.602,1.6189001437243442,27.936,0.0,0
raycasting,5,5,5x5,25,500,275.5403038377856,160.1392587327033,5.46,1.0012016827888564,25.13,0.0,0
raycasting,6,6,6x6,36,500,95.98663855783529,134.42913458196938,4.342,0.770859551992317,24.758,0.0,0
raycasting,7,7,7x7,49,500,-298.7565806372287,15.770215286504204,0.078,0.2758045254751001,4.0,0.0,0
raycasting,8,8,8x8,64,500,-299.487175,14.395583188246382,0.064,0.24499805733146618,5.0,0.0,0
raycasting,10,10,10x10,100,500,-300.89286000000004,13.599942000436268,0.054,0.22624405571305276,6.0,0.0,0
