episode,reward,steps,score,win,epsilon
151,-190.1,2.0,1.0,False,0.467
152,-65.276,5.0,2.0,False,0.464
153,-188.75,5.0,1.0,False,0.462
154,-187.4,8.0,1.0,False,0.46
155,-300.6,2.0,0.0,False,0.458
156,-65.276,5.0,2.0,False,0.455
157,-61.926,18.0,2.0,False,0.453
158,-189.15,3.0,1.0,False,0.451
159,-66.226,4.0,2.0,False,0.448
160,-301.15,3.0,0.0,False,0.446
161,-190.1,2.0,1.0,False,0.444
162,73.646,14.0,3.0,False,0.442
163,-187.95,9.0,1.0,False,0.44
164,-190.1,2.0,1.0,False,0.437
165,-63.826,16.0,2.0,False,0.435
166,-66.376,7.0,2.0,False,0.433
167,-63.676,13.0,2.0,False,0.431
168,-190.1,2.0,1.0,False,0.429
169,69.596,5.0,3.0,False,0.427
170,74.346,10.0,3.0,False,0.424
171,-187.0,10.0,1.0,False,0.422
172,-189.7,4.0,1.0,False,0.42
173,-299.65,3.0,0.0,False,0.418
174,-188.35,7.0,1.0,False,0.416
175,-189.15,3.0,1.0,False,0.414
176,-190.1,2.0,1.0,False,0.412
177,-65.276,5.0,2.0,False,0.41
178,-299.4,8.0,0.0,False,0.408
179,-301.15,3.0,0.0,False,0.406
180,-187.4,8.0,1.0,False,0.404
181,-190.1,2.0,1.0,False,0.402
182,-297.5,10.0,0.0,False,0.4
183,-189.15,3.0,1.0,False,0.398
184,-188.2,4.0,1.0,False,0.396
185,-189.15,3.0,1.0,False,0.394
186,-188.35,7.0,1.0,False,0.392
187,-189.3,6.0,1.0,False,0.39
188,75.296,11.0,3.0,False,0.388
189,-64.326,6.0,2.0,False,0.386
190,-299.25,5.0,0.0,False,0.384
191,72.996,7.0,3.0,False,0.382
192,75.696,13.0,3.0,False,0.38
193,225.176,9.0,4.0,False,0.378
194,-189.15,3.0,1.0,False,0.376
195,71.096,5.0,3.0,False,0.374
196,-64.076,11.0,2.0,False,0.373
197,-67.176,3.0,2.0,False,0.371
198,494.513,12.0,5.0,False,0.369
199,71.096,5.0,3.0,False,0.367
200,-189.7,4.0,1.0,False,0.365
201,-64.326,6.0,2.0,False,0.363
202,-298.7,4.0,0.0,False,0.361
