episode,reward,steps,score,win,epsilon
132,-301.08,6.0,0.0,False,0.98
133,-305.078,2.0,0.0,False,0.98
134,-254.856,13.0,1.0,False,0.98
135,-318.1,13.0,0.0,False,0.98
136,-310.364,13.0,0.0,False,0.98
137,-302.106,5.0,0.0,False,0.98
138,-304.331,12.0,0.0,False,0.979
139,-269.015,32.0,1.0,False,0.979
140,-307.692,4.0,0.0,False,0.979
141,-306.872,4.0,0.0,False,0.979
142,-295.078,2.0,0.0,False,0.979
143,-245.078,3.0,1.0,False,0.979
144,-301.09,12.0,0.0,False,0.978
145,-311.734,6.0,0.0,False,0.978
146,-242.826,7.0,1.0,False,0.978
147,-300.183,3.0,0.0,False,0.978
148,-315.03,16.0,0.0,False,0.978
149,-240.891,7.0,1.0,False,0.978
150,-310.863,10.0,0.0,False,0.978
151,-296.316,2.0,0.0,False,0.977
152,-187.496,15.0,2.0,False,0.977
153,-309.411,17.0,0.0,False,0.977
154,-295.078,2.0,0.0,False,0.977
155,-306.3,5.0,0.0,False,0.977
156,-305.078,2.0,0.0,False,0.977
157,-312.064,12.0,0.0,False,0.977
158,-242.647,4.0,1.0,False,0.976
159,-298.244,4.0,0.0,False,0.976
160,-302.326,7.0,0.0,False,0.976
161,-306.13,3.0,0.0,False,0.976
162,-317.487,19.0,0.0,False,0.976
163,-257.647,4.0,1.0,False,0.976
164,-305.47,8.0,0.0,False,0.976
165,-309.993,11.0,0.0,False,0.975
166,-269.57,17.0,1.0,False,0.975
167,-300.478,5.0,0.0,False,0.975
168,-307.692,4.0,0.0,False,0.975
169,-255.261,5.0,1.0,False,0.975
170,-324.079,18.0,0.0,False,0.975
171,-325.861,17.0,0.0,False,0.975
172,-310.12,9.0,0.0,False,0.974
173,-300.183,3.0,0.0,False,0.974
174,-250.0,2.0,1.0,False,0.974
175,-256.419,16.0,1.0,False,0.974
176,-263.004,15.0,1.0,False,0.974
177,-265.7,19.0,1.0,False,0.974
178,-295.078,2.0,0.0,False,0.974
179,-306.822,8.0,0.0,False,0.973
180,-313.788,8.0,0.0,False,0.973
181,-184.082,8.0,2.0,False,0.973
182,-306.609,4.0,0.0,False,0.973
183,-310.183,3.0,0.0,False,0.973
184,-308.822,5.0,0.0,False,0.973
185,-243.003,8.0,1.0,False,0.972
186,-237.253,8.0,1.0,False,0.972
187,-303.816,2.0,0.0,False,0.972
188,-300.183,3.0,0.0,False,0.972
189,-319.045,17.0,0.0,False,0.972
190,-305.317,4.0,0.0,False,0.972
191,-302.854,6.0,0.0,False,0.972
192,-245.078,3.0,1.0,False,0.971
193,-316.71,22.0,0.0,False,0.971
194,-312.992,20.0,0.0,False,0.971
195,-260.114,14.0,1.0,False,0.971
196,-250.429,11.0,1.0,False,0.971
197,-252.86,15.0,1.0,False,0.971
198,-328.874,19.0,0.0,False,0.971
199,-300.183,3.0,0.0,False,0.97
200,-309.039,13.0,0.0,False,0.97
201,-308.038,8.0,0.0,False,0.97
202,-311.601,12.0,0.0,False,0.97
203,-250.0,2.0,1.0,False,0.97
204,-315.326,11.0,0.0,False,0.97
205,-272.416,34.0,1.0,False,0.97
