episode,reward,steps,score,win,epsilon
152,72.934,28.0,2.0,False,0.464
153,-106.26,3.0,0.0,False,0.462
154,201.786,21.0,3.0,False,0.46
155,95.394,15.0,2.0,False,0.458
156,98.714,5.0,2.0,False,0.455
157,-91.42,4.0,0.0,False,0.453
158,-3.56,7.0,1.0,False,0.451
159,-1.72,7.0,1.0,False,0.448
160,-8.9,10.0,1.0,False,0.446
161,-1.38,5.0,1.0,False,0.444
162,-25.84,27.0,1.0,False,0.442
163,-14.02,9.0,1.0,False,0.44
164,-10.54,6.0,1.0,False,0.437
165,103.954,9.0,2.0,False,0.435
166,-7.22,10.0,1.0,False,0.433
167,-18.34,28.0,1.0,False,0.431
168,-97.8,6.0,0.0,False,0.429
169,-91.8,6.0,0.0,False,0.427
170,-16.68,15.0,1.0,False,0.424
171,-7.92,11.0,1.0,False,0.422
172,-97.42,4.0,0.0,False,0.42
173,-13.92,18.0,1.0,False,0.418
174,-94.26,3.0,0.0,False,0.416
175,88.974,12.0,2.0,False,0.414
176,-16.02,13.0,1.0,False,0.412
177,-11.74,9.0,1.0,False,0.41
178,-117.9,15.0,0.0,False,0.408
179,-4.52,6.0,1.0,False,0.406
180,96.234,14.0,2.0,False,0.404
181,-21.34,17.0,1.0,False,0.402
182,-4.24,4.0,1.0,False,0.4
183,-36.32,19.0,1.0,False,0.398
184,-6.12,11.0,1.0,False,0.396
185,109.754,11.0,2.0,False,0.394
186,-102.16,10.0,0.0,False,0.392
187,98.374,7.0,2.0,False,0.39
188,-3.64,7.0,1.0,False,0.388
189,-12.38,6.0,1.0,False,0.386
190,-7.12,3.0,1.0,False,0.384
191,101.514,13.0,2.0,False,0.382
192,-4.26,4.0,1.0,False,0.38
193,115.374,13.0,2.0,False,0.378
194,98.374,7.0,2.0,False,0.376
195,-101.94,8.0,0.0,False,0.374
196,100.734,17.0,2.0,False,0.373
197,-1.8,7.0,1.0,False,0.371
198,-91.8,6.0,0.0,False,0.369
199,-7.38,5.0,1.0,False,0.367
200,90.754,19.0,2.0,False,0.365
201,32.754,54.0,2.0,False,0.363
202,-9.28,19.0,1.0,False,0.361
203,-49.42,37.0,1.0,False,0.36
204,101.294,8.0,2.0,False,0.358
205,-7.78,9.0,1.0,False,0.356
206,101.594,6.0,2.0,False,0.354
207,98.434,7.0,2.0,False,0.353
208,-10.0,11.0,1.0,False,0.351
209,109.854,11.0,2.0,False,0.349
210,-97.42,4.0,0.0,False,0.347
211,-106.6,5.0,0.0,False,0.346
212,97.154,10.0,2.0,False,0.344
213,-19.22,17.0,1.0,False,0.342
214,-1.42,5.0,1.0,False,0.34
215,5.2,15.0,1.0,False,0.339
216,107.974,25.0,2.0,False,0.337
217,-110.78,12.0,0.0,False,0.335
218,-4.26,4.0,1.0,False,0.334
219,101.594,6.0,2.0,False,0.332
220,-10.44,8.0,1.0,False,0.33
221,-1.42,5.0,1.0,False,0.329
222,-109.78,8.0,0.0,False,0.327
223,104.134,9.0,2.0,False,0.325
